id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236181324,Getting Unstuck Day 11: Gusbear remix,"For today's challenge, I've remixed my *first ever* Scratch project from 2015. It took me over a week to make this project work how I wanted, at the time!

I specifically chose to remix this project because one of the biggest things I was stuck on when I originally made it was ""how to get everything to disappear at once."" @karenb happened to come by as I was working, and showed me how to use the broadcast block!

I also want to challenge myself to spend more time thinking about how to integrate Scratch into content-area classrooms for the second and third weeks of Getting Unstuck. When I first encountered Scratch, my main goal was to figure out how to incorporate creative computing into my 6th grade math classroom.",Click on the green flag and let Gusbear help you practice fractions.,19163721,https://cdn2.scratch.mit.edu/get_image/project/236181324_480x360.png,2018-07-12T02:25:27.000Z,2018-07-21T21:00:18.000Z,2018-07-12T23:21:03.000Z,14,4,0,0,0,76778164,76778164
236346600,"The ""3 Favorite Things"" Pass-It-On Project! remix","theremin image:
https://www.flaticon.com/free-icon/theremin_173309

Was reminded of my theremin dreams this morning from @jsh who used sounds from here, so I brought them into my project (: 

Vibraphone samples courtesy of University of Iowa Electronic Music Studios (http://theremin.music.uiowa.edu/index.html)

in this gorgeous project:
https://scratch.mit.edu/projects/236290500","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",25705937,https://cdn2.scratch.mit.edu/get_image/project/236346600_480x360.png,2018-07-13T18:50:31.000Z,2018-07-13T21:08:04.000Z,2018-07-13T19:50:28.000Z,21,3,0,0,0,236312698,236312698
236350649,"The ""3 Favorite Things"" Pass-It-On Project! remix remix","I was tagged by @alirb to add my 3 favorite things! 
I'm now tagging @jsh to add his 3 favorite things!","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",39526,https://cdn2.scratch.mit.edu/get_image/project/236350649_480x360.png,2018-07-13T19:53:59.000Z,2018-07-14T00:36:30.000Z,2018-07-13T20:03:29.000Z,19,2,0,0,0,236346600,236312698
236353544,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix","I was tagged by @karenb to add my 3 favorite things! 
I'm now tagging @paulinah to add her 3 favorite things!","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",56239,https://cdn2.scratch.mit.edu/get_image/project/236353544_480x360.png,2018-07-13T20:39:41.000Z,2018-07-13T22:09:35.000Z,2018-07-13T22:09:35.000Z,28,3,0,0,0,236350649,236312698
236358913,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix",Drew all my own sprites! ,"Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",2745846,https://cdn2.scratch.mit.edu/get_image/project/236358913_480x360.png,2018-07-13T22:20:23.000Z,2018-07-13T22:59:33.000Z,2018-07-13T22:59:14.000Z,409,12,4,0,0,236353544,236312698
236431334,Drops (lullabye remix),"Remix of a beautiful Getting Unstuck project by @jsh

I made this to better understand the very clever key changing script used in the original. It uses a list ('chords') to define sets of four-note chords, and plays a few random notes from each as it cycles through the sequence of sets. The effect is a structured harmonic progression that uses new notes on each loop.

I couldn't make sense of the original code, but @jsh answered the question I put in the comments and got me unstuck!",Green Flag and enjoy.,27306974,https://cdn2.scratch.mit.edu/get_image/project/236431334_480x360.png,2018-07-15T02:37:51.000Z,2018-07-21T12:24:56.000Z,2018-07-15T03:27:09.000Z,21,8,3,0,0,236290500,236290500
236451984,#011 Getting Unstuck Remix - Broadcast remix,,I didn't take a lot of time with this one.  Just changed a few things.  I feel like remixing is cheating...stealing someone else's stuff.,20126730,https://cdn2.scratch.mit.edu/get_image/project/236451984_480x360.png,2018-07-15T12:29:23.000Z,2018-07-15T12:32:33.000Z,2018-07-15T12:32:03.000Z,5,0,0,0,0,13987093,13987093
236453426,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix remix",,"Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",34188789,https://cdn2.scratch.mit.edu/get_image/project/236453426_480x360.png,2018-07-15T13:07:50.000Z,2018-07-15T13:08:04.000Z,2018-07-15T13:08:03.000Z,5,2,0,0,0,236358913,236312698
236453540,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix remix",,"Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",34225248,https://cdn2.scratch.mit.edu/get_image/project/236453540_480x360.png,2018-07-15T13:10:52.000Z,2018-07-15T13:10:58.000Z,2018-07-15T13:10:57.000Z,5,1,0,0,0,236358913,236312698
236451979,Free Draw! Unstuck Day 11: Broadcast Remix,"I made this project in response to the prompt for Challenge #11-remix a broadcast project- of the Getting Unstuck initiative from the ScratchEd Team:
https://gettingunstuck.gse.harvard.edu
For this I remixed one of my 6th grade students' projects. She used broadcast to set the pen color and an erase mode. I added a paintbrush and different pen sizes. I encountered what seems like a Scratch bug where the pen size won't change if triggered by ""if this sprite clicked"" so instead had to use a variable to set the pen to different sizes. I made the eraser work better by just setting the pen color to white.",Use the drawing tools to free draw!,214174,https://cdn2.scratch.mit.edu/get_image/project/236451979_480x360.png,2018-07-15T12:29:13.000Z,2018-07-15T13:14:06.000Z,2018-07-15T13:09:59.000Z,9,1,0,0,0,213498398,213498398
236452266,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix remix...","Quick and simple addition to this project for Getting Unstuck Day 11

RoboSquid's Music by EliteFerrex http://www.newgrounds.com/audio/listen/603536","Getting Unstuck Day 11
Find a project that uses broadcasting and remix it. 

Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",2314547,https://cdn2.scratch.mit.edu/get_image/project/236452266_480x360.png,2018-07-15T12:37:56.000Z,2018-07-15T13:43:01.000Z,2018-07-15T13:29:51.000Z,10,3,0,0,0,236358913,236312698
236452351,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix remix","This was tough, thanks for the challenge.  I hope I did it right.","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",24826697,https://cdn2.scratch.mit.edu/get_image/project/236452351_480x360.png,2018-07-15T12:39:59.000Z,2018-07-15T13:32:34.000Z,2018-07-15T13:32:04.000Z,12,1,0,0,0,236358913,236312698
236453028,Getting Unstuck: Day 11,"This is my project for Day 11 of the Getting Unstuck programming challenge. I found this project and I decided to remix it since it is very simple but cool al the same time. The remix is a very useful feature because it allows you to take the work done by others and modify it according to your needs. It can also be interesting for the author to see which interpretations others have of their own idea.

Challenge archive:
https://us18.campaign-archive.com/home/?u=5dd4d8b32f719a30cbde507c6&id=cc0b423621",Find a project that uses broadcasting and remix it,34314391,https://cdn2.scratch.mit.edu/get_image/project/236453028_480x360.png,2018-07-15T12:57:16.000Z,2018-07-16T20:53:44.000Z,2018-07-15T13:27:49.000Z,9,2,1,0,0,177768853,177768853
236453940,"The ""3 Favorite Things"" Pass-It-On Project! remix^5","My spirit food is an avocado so I decided to create an animation with the avocado and my favorite things. Creating the animation using the remix wasn't difficult, but if I had more time, I would make the structure and actions more engaging and complex!","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",25334812,https://cdn2.scratch.mit.edu/get_image/project/236453940_480x360.png,2018-07-15T13:21:08.000Z,2018-07-15T13:37:07.000Z,2018-07-15T13:35:49.000Z,9,1,0,0,0,236358913,236312698
236454767,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix remix","Added to the original project. Thought I'd take a little different direction to start. I thought, what if 10 people remix the same one, the last person will have to wait the entire show to see theirs. So I created a menu system and added instruction inside the selection sprite on how to add to it. ","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!

Click on the Scratcher to See their favorite things!",3158946,https://cdn2.scratch.mit.edu/get_image/project/236454767_480x360.png,2018-07-15T13:42:19.000Z,2018-07-15T13:57:32.000Z,2018-07-15T13:42:21.000Z,7,3,1,0,0,236358913,236312698
236454880,Getting Unstuck Day11,"How did remixing help you? I remixed this project from CodeClubRik. I added some more broadcasting to introduce pickles bringing the cup out when the player reaches 5 goals. Remixing meant I had the project foundation to build on, it let me expand what I had time to do beyond the usual basics. 

 What questions do you still have about remixing? None. I love remixing, it's a great way to find answers, get new ideas and understanding/building on someone else's code is a great skill to develop. 
","Player 1:
Use 'space' to kick the ball towards the goal. You have 30 seconds to score as many goals as possible.

Player 2:
Use the left and right arrows to try and stop goals being scored.",17809789,https://cdn2.scratch.mit.edu/get_image/project/236454880_480x360.png,2018-07-15T13:45:27.000Z,2018-07-15T13:49:19.000Z,2018-07-15T13:45:48.000Z,6,2,0,0,0,57437924,55662222
236453976,IL SIMPATICO TOPO UE remix,"Original project by a group of 5th graders. I've added a few subtitles, and translated the text.",Click the green flag,214,https://cdn2.scratch.mit.edu/get_image/project/236453976_480x360.png,2018-07-15T13:22:20.000Z,2018-07-15T14:04:19.000Z,2018-07-15T14:04:19.000Z,12,6,0,0,0,212016659,212016659
236453787,dice simulator remix,"This is a remix of a project I did years ago on my original (non-teacher) Scratch account. I added a way to do 30 quick rolls so the user does not need to click ""roll"" 30 times. I also added a button to see the current sum of the list.

I love the ability to remix projects! It is a great way to learn how the code for a project works by tinkering with it.

Does anyone teach lessons on remixing? I have not, but I am wondering now if perhaps it would be a good idea to show students how to go about looking inside a remix to learn how it works.","Click the green flag to start
The colored boxes allow you to roll the dice or examine the accumulated data.
""clear list"" lets you start over",17767933,https://cdn2.scratch.mit.edu/get_image/project/236453787_480x360.png,2018-07-15T13:17:29.000Z,2018-07-15T14:12:32.000Z,2018-07-15T14:12:32.000Z,6,5,2,0,0,113206602,113206602
93054073,Scratch Parade 1 (final),"I would love to share an old project for this Getting Unstuck Challenge, because it really shows the power of cooperation and remixing. To me, this was a very special project. 

Scratch Parade 2 and 3 can be found here:

https://scratch.mit.edu/projects/93959612/

https://scratch.mit.edu/projects/95715008/

Thanks to @schittering06, owner of the Scratch Parade studio, for the great idea to make a Carnival parade. And thanks to these Scratchers for joining: @Dan0510 (3rd wagon), @robnoo (4th), @naccho (5th), @BSGrkdprincess (6th), @bubble103 (7th), @LiFaytheGoblin (8), @vargcity123 (9), @hugmyster (10), @puffleEBP (11), @haras5 (12), @more_bagels (13), @-robox- (14), @schittering06 (15), @moekaroe (16), @Superbatman007 (17), @goodluckchloe (18). @ffred (19), @KeVeg (20), @Silvertail_Studios (21), @RileyPsych (22), @BB8 (23), @yorissen (24), @DerpyLord7 (25), @genny7 (26), @PeanutGuy03 (27), @pixiedus30 (28), @memowpie (29), @Caitlingt3 (30), @chokoji (31), @leszpio (32), @Digitaldesigngirl (33), @scream101 (34) and @suyann (35).

Thanks to the Scratch Team for putting our studio on the frontpage.

Thanks to @ffred, @the_grits and @vargcity123 for the people and to Sergio van Pul en Jessica Chiang for the idea for the robot (I found it in the book Scratch 2.0 Game Development).


","Scratch is celebrating Carnival with a Scratch Parade, featuring wagons/floats from Scratchers from all over the world! 
A big thanks to everybody who's has made a project for the Scratch Parade. There are contributions from every continent (except Antarctica)! Scratchers from 23 countries have joined!

This is a parade with about 30 wagons. If you want to increase the speed of the parade, please use the slider at the bottom on the right. At the regular speed the whole parade takes about 7 minutes (on my computer - the speed of the Parade depends on the speed of your computer). I hope you enjoy watching it! Making it, together with so many Scratchers, was lots of fun.

Untill January the 29th, the closing date, everybody who wanted could make his or her own wagon and I've added all those floats to my three Scratch Parade. Besides this @schittering06 will share his own Carnival Parade on February the 7th, the first day of Carnival in 2016.",2676515,https://cdn2.scratch.mit.edu/get_image/project/93054073_480x360.png,2016-01-05T12:51:52.000Z,2018-07-15T14:22:59.000Z,2016-01-05T17:09:34.000Z,3170,251,175,0,0,,
236456557,Fire Breathing Dragon remix,"We were big HP and dragon fans in the day so this early project by daaiyahw6 really caught my eye. I did think that the dragon would be a bit upset at being in the crossfire of the wands so added another broadcast and a click counter to change its response to being pig in the middle. Thanks for the inspriration daaiyahw6!
Remixing is a great way to validate the work of the originator and generating an environment of collaboration.",Use the magic wands to grow or shrink your dragon! Just press on each wand and see the magic,34099462,https://cdn2.scratch.mit.edu/get_image/project/236456557_480x360.png,2018-07-15T14:26:15.000Z,2018-07-15T14:52:34.000Z,2018-07-15T14:26:24.000Z,11,4,0,0,0,236019375,236019375
236456854,drumbeatz remix,"thanks to @tyee1 for the original basis of this project.  tyee pointed out that the instruments in one of his projects - drums 2, 6, and 1 -  were falling out of synch. we experimented with different ways of understanding and solving this problem.  although we don't know why it was happening, a solution we discovered was to use broadcast message in order to keep the percussive instruments in synch. Here the project is remixed with new graphix remixed from one of my other old projects for GettingUnstuck day 11.","Click the green flag
Adjust the tempo while the music is playing",33815227,https://cdn2.scratch.mit.edu/get_image/project/236456854_480x360.png,2018-07-15T14:32:42.000Z,2018-07-16T00:45:23.000Z,2018-07-15T14:58:59.000Z,8,4,0,0,0,199411160,199411160
236456681,"The ""3 Favorite Things"" Pass-It-On Project! remix remix remix remix remix remix","I LOVE this kind of ""remixing"" to another scratcher. I narrowed the ""things"" on videogames of my childhood. Funnily, 2 out of 3 are games where you have to program something. The games that I like today (Shenzhen I/O, Manufactoria, Silicon Zeroes, Konstruktor, Jahooma's Logic Box, etc. ) are in fact programming puzzles.

I prefer to talk about vg because I feel a bit awkward about speaking about myself, hope you will forgive my shyness :)","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",12148328,https://cdn2.scratch.mit.edu/get_image/project/236456681_480x360.png,2018-07-15T14:28:49.000Z,2018-07-15T15:01:44.000Z,2018-07-15T15:00:19.000Z,15,3,0,0,0,236453540,236312698
236449871,Day 11 - Remix using broadcasting - Rambeau,"Thanks to everyone before me who have inspired me to cook, bake, do yoga, take some walks, (feed my cat), hang out with friends!

Day 11 - Find a project that uses broadcasting and remix it. ","Click the green flag to learn about my three favorite things!
Then remix the project to add you and your three favorite things!",109272,https://cdn2.scratch.mit.edu/get_image/project/236449871_480x360.png,2018-07-15T11:28:53.000Z,2018-07-25T01:18:35.000Z,2018-07-15T15:19:36.000Z,7,2,0,0,0,236358913,236312698
236457643,4 times remixed - Getting Unstuck Day 11,"Some days ago I remixed @TimTheTinker project to make the string move. Today, the remix day, I received his remixed project. While seeing it some other ideas come to my mind and I started to remixed just a bit. But then, as always happens to me, many other ideas came up and what was something simple became a challenge - What if I made this?  How to make that? And so I have played and learned more! :)","Click on the string to hear the note or a group of notes.
Thanks to TimTheTinker!",2176961,https://cdn2.scratch.mit.edu/get_image/project/236457643_480x360.png,2018-07-15T14:51:06.000Z,2018-07-15T15:31:53.000Z,2018-07-15T15:25:56.000Z,21,4,1,0,0,236447321,235815816
236455909,Mushroom friends remix,"Credits: Thanks to takeontheworld for the mushroom idea.

I thought the mushroom looked lonely and decided to  create a friend for it. Then the story grew on its own. ","Click green flag to start.

Getting Unstuck #Day11",158902,https://cdn2.scratch.mit.edu/get_image/project/236455909_480x360.png,2018-07-15T14:10:49.000Z,2018-07-15T15:18:42.000Z,2018-07-15T15:12:33.000Z,12,4,1,0,0,208493805,208493805
236458717,Unstuck 11 Broadcasting (starting with a remix)-2,"Remix of https://scratch.mit.edu/projects/77208674/ by @ECS_Scratcher 
Changes:
Created a sprite to control HeroStartPosition for each level (isolate start position to not repeat x,y coordinates).
Defined blocks for repeated code: MoveByArrows, BlinkAndStartAgain.
I love the structure used by @ECS_Scratcher, with lives, levels, obstacle sprites, etc. One day I will spend more time to add more abstractions, so it could be easily changed with different backdrops for each level and different ""obstacle paths"" of deadly sprites.
Thanks @ECS_Scratcher for sharing!
","Find a project that uses broadcasting and remix it. For example, you could remix this pass-it-on project that we started. ",19123745,https://cdn2.scratch.mit.edu/get_image/project/236458717_480x360.png,2018-07-15T15:16:52.000Z,2018-07-15T15:29:27.000Z,2018-07-15T15:25:29.000Z,5,3,0,0,0,,
236460031,Unstuck Day 11 - Broadcast Sample remix,Thank you delliotthk for the original work upon which this is built!,"Challenge:
Find a project that uses broadcasting and remix it. For example, you could remix this pass-it-on project that we started.

Click the green flag to see four separate sprites draw different geometric figures at the same time",25286049,https://cdn2.scratch.mit.edu/get_image/project/236460031_480x360.png,2018-07-15T15:48:36.000Z,2018-07-15T16:00:47.000Z,2018-07-15T15:58:45.000Z,12,6,0,0,0,74983532,74983532
