id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236950729,Backwards language,"This took me a long time! Ultimately it came down to me not realizing that I needed to set my variable to equal the length of the answer.  After that it worked! Now I don't have as much time to make it fancy, but I'm proud of myself for learning!",I wanted to try to do a backward word generator using strings. This is what I created!,24267830,https://cdn2.scratch.mit.edu/get_image/project/236950729_480x360.png,2018-07-20T15:55:49.000Z,2018-07-20T19:57:03.000Z,2018-07-20T19:56:08.000Z,29,10,2,0,0,,
236958198,The A-to-Z Game,"I don't know if I had a ""biggest challenge"" today. I played it pretty safe, picking a project I had a good idea how I'd build. I had a few problems with initializing data (e.g., adding to lists without emptying them out), but I squashed those bugs relatively quickly. I have no idea what inspired the glass in glasses. :)

Music from the Atlantic Dance Orchestra, Tell Me With Smiles: https://archive.org/details/ReallyOldRecordingsSetA/AtlanticDanceOrchestra-TellMeWithSmiles1923edisonCylinder.mp3",This is one of my favorite games to play—press green flag to start!,39526,https://cdn2.scratch.mit.edu/get_image/project/236958198_480x360.png,2018-07-20T17:35:20.000Z,2018-07-21T09:08:07.000Z,2018-07-21T09:08:07.000Z,41,17,3,0,0,,
236883847,Colorful sound,"I had seen a previous project (Maybe the hexapath remix I did?) where a user typed in some binary (1s and 0s) in order to affect the project. What if a user could type in numbers and make some sounds happen? I had a grand vision of being able to generate strings, and perhaps ""pluck"" them somewhat...Anyway, I figured out how to store a username + sequence of sounds but didn't have time to sort out the playback. Oh well!","Press the green flag and follow along! Hover over the strings to play some notes back (this only works sometimes, and for some reason really softly).",2745846,https://cdn2.scratch.mit.edu/get_image/project/236883847_480x360.png,2018-07-19T20:31:28.000Z,2018-07-21T10:30:25.000Z,2018-07-21T10:29:45.000Z,36,13,3,0,0,,
236959179,Chromophobia Weaving,"When @karenb shared Chromophobia on Day 15, inspired by Josef Albers, I wondered how I might create a project inspired by both Josef and Anni Albers, combining chromophobia and weaving! Today seemed the perfect day, using list data to create potentially-hideous (and potentially pleasing) color combinations in weave structures, depending on your input!

The life once-considered and yet-to-be-lived in which I was a math major and the life I instead lived at art school as a textiles major are both very excited about this project. This might be the Getting Unstuck project I'm most proud of so far (:

Some stuck moments (of which there were certainly a handful) along the way included initially programming with pen drawing and struggling to get the layering to successfully simulate the weave structure I had in mind (a classic plain weave). At that point I thought maybe I'd set for transparency and realized pen drawings are only opaque. After a brief moment of AHHHH, I realized I could create a long 'thread' sprite which could be transparent, take color data, and be stamped (: 
(any tips on starting to explore layers in scratch would be much appreciated)

This was definitely part of continuing to explore my ""where could I get with programming if I don't focus on drawing...?"" question.
This also felt like something of a redemption from pattern-drawing-day disasters.

weaving sound:
https://freesound.org/people/xserra/sounds/320510/","Press the green flag, enter some data, and see the weave structure you've made!

Wanna make another? Press the space bar (:

Update: I switched the color of the origin sprite -- I learned that this will determine the range of colors for the ""color effect""
Is it more or less likely to be hideous now? 
(definitely looking to maximize hideous - beautiful range)",25705937,https://cdn2.scratch.mit.edu/get_image/project/236959179_480x360.png,2018-07-20T17:49:04.000Z,2018-07-22T12:34:14.000Z,2018-07-21T10:53:32.000Z,42,19,5,0,0,,
237004736,Memory Game,"This project was created for Day 17 of Getting Unstuck. Today's challenge was to make a project that asks the user for a list and does something interesting with it. There are multiple lists in this project, and I had a really big bug in one of them that took me 20 minutes to figure out (sheesh!). But I got to reuse a bunch of graphics and scripts from previous Getting Unstuck projects, and I had a lot of fun making it!

Music: 4bstr4ck3r, ""Soundboy""",Press the green flag to play!,56239,https://cdn2.scratch.mit.edu/get_image/project/237004736_480x360.png,2018-07-21T09:28:21.000Z,2018-07-27T01:11:47.000Z,2018-07-21T11:11:17.000Z,39,17,6,0,0,,
237008599,Be a judge on the voice! getting unstuck day 17,"Using lists is one of my favourite ways to personalize projects so I enjoyed this task! I'm actually working on creating a lesson plan for students to make a project like this, so please let me know what you think and how it can be improved.
",,4610900,https://cdn2.scratch.mit.edu/get_image/project/237008599_480x360.png,2018-07-21T11:10:03.000Z,2018-07-21T11:46:56.000Z,2018-07-21T11:41:34.000Z,23,6,1,0,0,,
237010392,Getting Unstuck: Day 17,"Shame about having to subtract 1 from the i variable, will look into that some more...",,24912473,https://cdn2.scratch.mit.edu/get_image/project/237010392_480x360.png,2018-07-21T11:59:32.000Z,2018-07-21T12:25:10.000Z,2018-07-21T12:19:51.000Z,17,7,0,0,0,,
236930779,Unstuck Day 16/17- Text Input,"This was for the Getting Unstuck challenge Day 16 but turned into a big project that I didn't have time to finish in one day. Luckily the next day challenge pretty much fits the bill as well, so it covers Day 17, too!
I have made and taught a hangman game in Python so I thought this would be doable but ran into many many problems. One was not planning carefully enough in the beginning. I was taking out random letters instead of all occurrences of specific letters.
Then Scratch does not have indexed loops (for loops) so I had to make various counters to do things based on the the current loop number. 
I have not used Snap much but this would be a good project for Snap as it would have been useful to have custom blocks that can report something. In Scratch I had to create many variables to keep track of little tasks that would have been easier with reporting blocks.
","Play Guess the Word! This is for two players, one to type the secret word and the other to guess. Have fun!
If you want to see something cool click ""under the hood"" while you play and you can see the program processing the tasks as you give it input.
Note: The reason your word can't be a phrase is the program knows when you have guessed the word by checking if it has no more spaces in it, so the spaces would keep you from every being finished.",214174,https://cdn2.scratch.mit.edu/get_image/project/236930779_480x360.png,2018-07-20T10:44:08.000Z,2018-07-21T14:01:55.000Z,2018-07-21T12:23:21.000Z,13,5,3,0,0,,
237009552,Getting Unstuck: Day 17,"I wanted to take numbers and convert them to colors, then make a design. I found several tutorials online to help me with lists and variables. Here is one of the videos that helped me get started:
https://www.youtube.com/watch?v=Xlc4DMrrEJ4
",Press the green flag and follow the prompts to create a design.,17807175,https://cdn2.scratch.mit.edu/get_image/project/237009552_480x360.png,2018-07-21T11:36:52.000Z,2018-07-21T13:35:46.000Z,2018-07-21T13:31:28.000Z,9,6,0,0,0,,
237010908,Getting Unstuck #17,"This was going to be the Swedish chef, but my digital citizenship got the better of me. 
The last bit of the list, where all the rest of the ingredients are added I couldn't figure out how to get an ""and"" in there to make it grammatically correct. I'm sure there's a way by carefully counting the ingredients and making sure that the last of them is added by itself, but I couldn't figure it out. If I devote some more time to it in the morning I might get there.

Kitchen Background: By Pbroks13 - Own work, CC BY-SA 3.0, https://commons.wikimedia.org/w/index.php?curid=4297278",Do some cooking. Press the green flag and tell us what you have in your cupboards. We'll do the rest.,141519,https://cdn2.scratch.mit.edu/get_image/project/237010908_480x360.png,2018-07-21T12:14:04.000Z,2018-07-21T13:37:41.000Z,2018-07-21T13:34:44.000Z,17,6,0,0,0,,
237013086,Donut Poetry Generator,"Credits: This is a Code Club project resource I used with 4th graders to make poetry in ELA class (projects can be found here https://scratch.mit.edu/studios/4586131/) The students, working in pairs, had to generate and code their list of words. Here I've changed it so the user adds their own parts of speech words to the list but it is still random if their word gets used.","Getting Unstuck #17 Create a project that asks the user to type in multiple words or numbers, stores the items in a list, then does something interesting with the items from the list.

Add your words to this Mad-lib style poem.",399245,https://cdn2.scratch.mit.edu/get_image/project/237013086_480x360.png,2018-07-21T13:07:18.000Z,2018-07-21T13:53:38.000Z,2018-07-21T13:53:38.000Z,27,9,0,0,0,78692754,78692754
206822234,Unstuck 17 Binary Bitmap Art,"Sample digits to enter: 7 e 8 1 a 5 a 5 8 1 b d 8 1 7 e
Another sample: 9 9 2 4 4 2 9 9 9 9 4 2 2 4 9 9

The activity that inspired this program is a Binary Bitmaps activity (http://cse4k12.org/binary/bitmaps.html) posted by Gary Kacmarcik on cse4k12.org and licensed under the Creative Commons Attribution-Share Alike 3.0 Unported License (https://creativecommons.org/licenses/by-sa/3.0/). 

For binary/hexadecimal conversion practice, check out this project from gerogero: https://scratch.mit.edu/projects/19900885/","This is a program that can check the hexadecimal numbers that are generated as part of a binary bitmap activity. 
Students create a picture on an 8x8 grid then convert the picture into binary numbers; an empty square on the grid is assigned the value 0 and a filled square is assigned the value 1. Each row has eight digits. If you split each row into two four-digit binary numbers you can then convert each row into a two-digit hexadecimal number. 
This program asks the user to enter the 16 hexadecimal digits, one at a time, and then will print the bitmap picture on an 8x8 grid on the stage.
I could modify the code so the user inputs all 16 hexadecimals at once. Does that make more sense that one digit at a time?",14632339,https://cdn2.scratch.mit.edu/get_image/project/206822234_480x360.png,2018-02-28T16:18:52.000Z,2018-07-21T22:16:43.000Z,2018-07-21T13:54:04.000Z,14,5,2,0,0,,
237011090,Day 17 - See and Say,"IMAGES:
https://upload.wikimedia.org/wikipedia/commons/a/aa/Dawn_on_the_S_rim_of_the_Grand_Canyon_%288645178272%29.jpg
https://commons.wikimedia.org/wiki/File:A_waterfall_at_Coorg.jpg
https://files.tripstodiscover.com/files/2014/11/Boracay-Philippines.jpg
https://commons.wikimedia.org/wiki/File:Pins_palustris_forest.jpg
https://commons.wikimedia.org/wiki/File:Night-sky-milky-way-galaxy-astrophotography_-_West_Virginia_-_ForestWander.jpg
MUSIC:
https://www.yourclassical.org/story/2016/03/14/daily-download-bedrich-smetana--the-moldau

I have assigned this poetry generator to classes pretty regularly, but have never made one of my own!","Click the green flag and follow the prompts
click the space bar to reset",18341966,https://cdn2.scratch.mit.edu/get_image/project/237011090_480x360.png,2018-07-21T12:18:46.000Z,2018-07-21T14:00:04.000Z,2018-07-21T14:00:03.000Z,11,5,1,0,0,,
236969108,Getting Unstuck: Day 17 — Word Randomizer,"Reflection

Playing with variables, lists, and data can be a lot of fun. I liked the challenge of creating a define block for splitting a string into individual words and placing them into a list. I also like creating the second define block that makes a new string by randomizing the order in which the words are removed from the list.
","Tell Scratch Cat a sentence, and they will randomize the order of the words.",26264460,https://cdn2.scratch.mit.edu/get_image/project/236969108_480x360.png,2018-07-20T20:14:34.000Z,2018-07-21T18:50:17.000Z,2018-07-21T14:27:27.000Z,4,2,0,0,0,,
237014047,Getting Unstuck day 17,"I wanted to try to work with some of the list blocks that I have not used before. I hit on the idea of using the length of the words given by the user to play particular notes. This ended up using more block than I expected. I needed a variable to itereate over the list and another to add the notes to the second list. 

With more time I would try to make the output a bit more consistently melodious. Possibly by using addition rather than multiplication to se the notes. Also, I think it might help if the note length is not random, or at least less random.","Click the green flag
follow the cat's instructions
change the instrument with the slider.",17767933,https://cdn2.scratch.mit.edu/get_image/project/237014047_480x360.png,2018-07-21T13:30:04.000Z,2018-07-21T14:43:23.000Z,2018-07-21T14:43:23.000Z,13,4,1,0,0,,
237009654,Bug Party planner (Getting Unstuck Day 17),"This is my fifth Unstuck project (three of them are shared on my other account @juf-Pinky). If you encounter a real bug, please let me know.

This was super fun to make. At first I had no idea what to make for this challenge. I wanted to do something with a dance, but I couldn't figure out in which way I could ask the user how the sprite should dance. Then I came up with the idea of a party planner. Using a list turned out to be really useful in this project. I only faced some minor bugs :) Testing all the options was time consuming though. Maybe I missed a bug... This project took me about three hours to make.

Thanks to @Mittensbrother and the Getting Unstuck team for the bug and the Unstuck logo, thanks to @ceebee for the dancing code, thanks to @chrisg for the dancing flower, thanks to @TheDiamonGamer  for the idea of the dancing pizza, thanks to @Bubblebomb for the idea of the dancing stickman. Thanks to @scratchcat for the cool Scratch cat sprites, and thanks to @TheLibrary for the code blocks I used for the confett.","Plan your own Bug Party. Please answer the questions of the bug.


I made this for Day 17 of Getting Unstuck! The challenge of today:

Create a project that asks the user to type in multiple words or numbers, stores the items in a list, then does something interesting with the items from the list.",2676515,https://cdn2.scratch.mit.edu/get_image/project/237009654_480x360.png,2018-07-21T11:39:49.000Z,2018-07-21T21:09:18.000Z,2018-07-21T14:46:49.000Z,98,35,21,0,0,,
237010640,Scratch 3 letter anagrammer fixed,"I am having nightmares with my internet as on the move. 4 letters kept crashing.
There must be a neater way to make the anagrams?
Plus I wanted to make a list of the answers but have no more time and don't know how.

18 hours later - internet still rubbish so sticking to 3 letters but fixed!",,33472226,https://cdn2.scratch.mit.edu/get_image/project/237010640_480x360.png,2018-07-21T12:06:10.000Z,2018-07-22T09:30:17.000Z,2018-07-21T14:52:23.000Z,5,1,0,0,0,,
237017004,GettingUnstuck Day 17,"In mathematics, the modal value of a set of numerical values is the number that appears most often in the whole.
This program calculates the modal value.

Book: Imparare a programmare di Boscaini","Click the green flag. 
Write the numbers in a series one at a time by clicking each time you send",13275782,https://cdn2.scratch.mit.edu/get_image/project/237017004_480x360.png,2018-07-21T14:36:07.000Z,2018-07-21T14:54:44.000Z,2018-07-21T14:50:03.000Z,7,2,0,0,0,,
237016630,day 17,"After choose anumber,you need to answer(yes or no) so to moveanother choose:)
Sorry i missed  explan that..
",press green flag.,34188789,https://cdn2.scratch.mit.edu/get_image/project/237016630_480x360.png,2018-07-21T14:27:55.000Z,2018-07-22T04:57:44.000Z,2018-07-21T14:57:32.000Z,8,2,0,0,0,,
