id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236667738,Substitution Cipher,"Tutorial from @VideoGamerCanInvent: https://scratch.mit.edu/projects/74567664/#editor 

Music is Ancient Hateno Tech Lab (Zelda Breath of the Wild) - KHInsider

Remix suggestions: change the cipher! Make the encryption more complicated! Add other kinds of functionality!","Simple substitution cipher; if you want to change the cipher, go to backgrounds and change the letter order around in the cipher list. Not super complicated, but fairly tedious...one cool thing I learned was how to make your sprites spell out the words they say, like they're being typed live! Simple, but I hadn't thought of it. :) ",2745846,https://cdn2.scratch.mit.edu/get_image/project/236667738_480x360.png,2018-07-17T18:28:11.000Z,2018-07-18T09:32:47.000Z,2018-07-18T09:31:46.000Z,44,18,8,0,0,,
236650098,Mystery Word,"My initial concept for Day 14 was to write a program that detected whether two words rhyme. A bug in my code (that was scrambling my letters) led me to this project instead. A big thanks to @jsh who played numerous iterations of the game to help me test. Together we went from ""This is the worst game ever. I want my money back."" to ""You've got some bad bugs."" to ""That's much less annoying."" to ""Good game! Major upgrade!"" It's so helpful to have someone who is willing to be totally honest with you! :)

Music: https://archive.org/details/ReallyOldRecordingsSetA","This is a two-player word game!
Player 1 enters a mystery word and three one-word clues to help Player 2 guess the mystery word.
The program scrambles the word, which Player 2 then needs to guess.",39526,https://cdn2.scratch.mit.edu/get_image/project/236650098_480x360.png,2018-07-17T15:44:30.000Z,2018-07-18T11:18:15.000Z,2018-07-18T10:30:09.000Z,43,17,7,0,0,,
236591011,Truffle's Idea Tumbler,"updates on this iteration for Day 20:
I made a few detail edits, such as adding in spaces between the responses that Truffle joins as an idea. Sometimes when trying something new, the details are missed, and I'm glad to come back to this! I also added a feature where you can add a question to Truffle's memory. What question might bring some playful ideas?

original notes:
AHHHHH - This was my first time exploring strings and lists!
^---- that's a very excited ahhhh!

At first I wasn't even sure what the string blocks might be used for. I started off by looking at the Scratch wiki (https://en.scratch-wiki.info/wiki/String) to see what they even did. (thanks @paulinah)! Then I thought that I would create something that generated randomized text. 

The most exciting part of creating this came as I was thinking of questions to ask. As I plugged in Ask "" "" and wait, and ""add answer to list"" at least 15 times, and saw my code grow longer and longer, I wondered how I could randomize the questions so that they might appear in another order (or be repeated, for re-considering other potential responses.) I thought, if I could put them somewhere and ask for a random one, that would be great. I had just created my first list of the answers to questions. It was a sparkly realization moment when I thought ""what if I stored the *questions* in a list, too??? This way, they could both be randomized when called upon and ALSO be more organized, not making my script forever long. I was honestly feeling kind of unsure about taking on lists -- and there I was, creating lists on lists to be joined in (lovingly) weird strings! I'm excited to see where this new discovery goes!

During the recent Getting Unstuck project on changing scenes, I decided to try a ""pause and come back"" strategy in stuck moments. When I paused, I'd go in the vector editor and work on this cat face, thinking I'd surely use it for something in the future. I felt comfortable enough to play around with creating the cat while also thinking through the challenges in the project I was programming. For this challenge, I didn't spend ANY time on drawing, as I'd already created the cat. I wonder how far I would've gotten in the lists + strings exploration if I were also focusing on creating my own graphics?","After pressing the green flag, press the space bar to start.

Once Truffle has started sharing potential ideas, click on her and she'll share more (:

(update: press up arrow to add a question to Truffle's memory!)",25705937,https://cdn2.scratch.mit.edu/get_image/project/236591011_480x360.png,2018-07-17T02:02:56.000Z,2018-08-07T14:59:33.000Z,2018-07-18T10:35:56.000Z,50,16,3,0,0,,
170419512,Palindrome Bear,This was really fun! I worked on it with @mizzpeters and had to do a lot of iterating and hard thinking. I want to work more on creating blocks as it still confuses me. ,"Press green flag to start
Do you know what a palindrome is? Try the bear- they will tell you! ",24267830,https://cdn2.scratch.mit.edu/get_image/project/170419512_480x360.png,2017-08-03T14:01:35.000Z,2018-07-18T15:43:31.000Z,2017-08-03T14:37:28.000Z,38,9,0,0,0,,
236732850,Visual Editor,"This project was created for Day 14 for Getting Unstuck. I wanted to explore the idea of drawing text and making a text input box, but without using Scratch's built-in ""say"" or prompt features. It was definitely a challenge, and I ran out of time before getting to many of the features that I would like to explore. So I plan to keep working on it in future, maybe as a remix for a future day of Getting Unstuck. Fun!
","Press the green flag and enter a brief message in the text box. Only lowercase, unaccented characters and space key accepted for now. ",56239,https://cdn2.scratch.mit.edu/get_image/project/236732850_480x360.png,2018-07-18T10:42:11.000Z,2018-07-21T10:22:54.000Z,2018-07-18T11:08:07.000Z,43,15,6,0,0,,
236734260,Getting Unstuck Day 14,"Just wanted to do something simple. The basic idea came quickly, mainly dictated by what's easy to so with Scratch's limited out of the box string manipulation. The look took a little while to perfect. If I had more time I would write some jokes for Scratch to tell. ","Getting Unstuck Day 14

Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of) for some fun wordplay.

Just run the project for some well deserved adoration.",2314547,https://cdn2.scratch.mit.edu/get_image/project/236734260_480x360.png,2018-07-18T11:04:33.000Z,2018-07-18T11:33:14.000Z,2018-07-18T11:33:14.000Z,22,11,3,0,0,,
236734731,Getting Unstuck - Day 14,"Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of) for some fun wordplay. ",,86693,https://cdn2.scratch.mit.edu/get_image/project/236734731_480x360.png,2018-07-18T11:11:48.000Z,2018-07-18T11:40:25.000Z,2018-07-18T11:39:05.000Z,18,8,1,0,0,,
236735676,Getting Unstuck Day 14,"This was fun to make. I hope you have fun creating fun puppy names. It's actually more about lists than strings, but I got carried away. ",All I can think about at the moment is puppies! ,4610900,https://cdn2.scratch.mit.edu/get_image/project/236735676_480x360.png,2018-07-18T11:27:04.000Z,2018-07-18T11:43:33.000Z,2018-07-18T11:40:25.000Z,25,12,2,0,0,,
236736674,14. Initials,"Getting Unstuck: Day 14

Create a project that uses the string blocks in the Operators category (i.e., join, letter of, and length of).",Click on the Green Flag and answer the questions.,28208102,https://cdn2.scratch.mit.edu/get_image/project/236736674_480x360.png,2018-07-18T11:44:54.000Z,2018-07-18T12:09:17.000Z,2018-07-18T11:45:30.000Z,19,5,1,0,0,,
236736119,Unstuck 14: Using String Blocks,"I made this project in response to the prompt for Challenge #14-using string blocks- of the Getting Unstuck initiative from the ScratchEd Team:
https://gettingunstuck.gse.harvard.edu
The part I was stuck on for a bit was getting the length of the list because at first I was using the green ""length of _"" block and not realizing I needed the maroon ""length of _"" block to get the count of items in the list.",It's time to garden! Do what the cat says to see if Pup is ready to plant some vegetables.,214174,https://cdn2.scratch.mit.edu/get_image/project/236736119_480x360.png,2018-07-18T11:34:53.000Z,2018-07-18T12:11:52.000Z,2018-07-18T12:08:07.000Z,14,5,0,0,0,,
