id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
237312700,Sum of multiples of 3 and 5,"When @karenb and I first got started with these challenge designs, one of our sources of inspiration was Project Euler, which has been one of my favorite ways to learn coding (at first in Python) for a long time. What I love about Project Euler is that it encourages a variety of solutions to a single problem, and once you ""solve"" a problem, you're still encouraged to look at how others did it, as well as consider how you might refactor your code to be more elegant, or faster, or more beautiful, and I love the idea that you're never really done with any of the challenges. It's very mathematically focused, though, so perhaps not appropriate for all audiences, but there are certainly some students who might appreciate them! 

This project is downloaded from @karenb - I changed the background + fixed a bug that was overcounting multiples + added sound.","Press the green flag to get started!

Getting Unstuck Prompt: Find a Project Euler problem you're excited about at projecteuler.net. Solve it using a Scratch project!

(Other prompts I was excited about - fixing others' bugs, focusing on modulo/other math blocks...)
",2745846,https://cdn2.scratch.mit.edu/get_image/project/237312700_480x360.png,2018-07-25T01:26:28.000Z,2018-07-25T09:26:54.000Z,2018-07-25T09:26:54.000Z,24,7,1,0,0,,
237299692,CatCat,"For Day 21 of Getting Unstuck, we were challenged to create our own prompt. My prompt for today is ""Make a project that provides helpful advice, making use of a block that you haven't used (much) before.""

The block that I selected for today's project is the 'username' block from the Sensing category, which provides the username of the person running the project. It's a simple block, but can provide a very personal touch. 

This project is dedicated to the Getting Unstuck community. It has been a joy to participate in Getting Unstuck with you for all 21 days. So many great prompts, projects, and people! 

Illustrations: 
- Getting Unstuck Strategies by Paulina, https://gettingunstuck.gse.harvard.edu/strategies.html
- pixabay.com

Music: Pyotr Ilyich Tchaikovsky, ""Nutcracker Suite: Arabian Dance"" (London Festival Orchestra)",Press the green flag to receive your complimentary reading.,56239,https://cdn2.scratch.mit.edu/get_image/project/237299692_480x360.png,2018-07-24T22:53:02.000Z,2018-07-27T16:00:56.000Z,2018-07-25T10:10:55.000Z,51,15,5,0,0,,
237313696,"Ideas, Meet Layers","""Scratch, Meet Ideas. Ideas, Meet Scratch""
Create: 
Either: Start with an idea you're not quite sure how to bring to life in Scratch. Try it, see where it goes! 
OR 
Start with a feature/block/functionality that you haven't used in Scratch. Try it, see where it goes!
(OR, try both!)

Reflect:
Why did you choose the starting point that you did? Where did you imagine you might end up? Where did your process go?

I decided to go with the latter, seeking to play with layers. What can manipulating layers bring to a project? Here I start to think about that with a selection of simple sprites. How will the image shift as layering shifts?

What was I thinking about in designing this challenge?
I've been thinking about the differences between starting the creative process when driven by an idea or concept and when driven by an exploration of a new feature/block/function. What does process look like in each of those? What's exciting about each? What does exploring new feature/block/functionality do for our ideas? And what do our ideas do for discovering features/blocks/functionality? 

A way to start exploring those differences seemed to be noticing which is driving a project, and then noticing process along the way.

(For example, my exploration on Day 10 foregrounded functionality:
https://scratch.mit.edu/projects/236354120 and on Day 18 foregrounded an idea I envisioned: https://scratch.mit.edu/projects/237060823)","Press the green flag, then use these keys to create with layers!

                   Make Clones:          Bring to Front:      Send Back:
purple               right                          d                           s
violet               space                          v                           b
yellow              down                          y                           u
pink                    left                           p                           o
(can you find a surprise in the keys?)",25705937,https://cdn2.scratch.mit.edu/get_image/project/237313696_480x360.png,2018-07-25T01:38:54.000Z,2018-07-25T11:26:16.000Z,2018-07-25T10:44:17.000Z,32,8,2,0,0,,
237310116,1s1s splat (1s1s tetris V0.7 remix),"My Day 21 Getting Unstuck prompt...
1s1s: Create a 1s1s project (i.e., a project with only 1 sprite and 1 script).

I was randomly scouring the Scratch Forums and came across a discussion about the ""1s1s"" phenomenon. Here's the discussion thread in question: https://scratch.mit.edu/discuss/topic/12378/ and here are examples of 1s1s projects: https://scratch.mit.edu/search/projects?q=1s1s

As one poster noted, ""Yeah, 1s1s or any of its variations are usually challenges that Scratchers set themselves when making a project to make it more impressive."" I don't know about the ""more impressive"" claim, but there's something interesting about playing with constraints, which is certainly a theme of Getting Unstuck. I've never made (at least not intentionally!) a 1s1s project, so the novelty factor was definitely high!

To be honest, I wasn't at all sure where to begin. I knew I wanted to do a 1s1s, but wasn't sure what types of programs might be best suited to the genre. I love Tetris (so much) so, on a whim, I search for 1s1s Tetris, which led to two results. One of the two results had a version number of 0.7, so I saw an opportunity to extend someone else's neat work, while learning a lot in the process.

In practice, this was kind of a total disaster. (It feels pretty good to end my Getting Unstuck experience with a spectacular failure.) I ended up so confused and frustrated that I turned it into a ""splat"" situation—when blocks land they lose their shape. (But, appropriately, that doesn't even work totally correctly.)","My Day 21 Getting Unstuck prompt...
1s1s: Create a 1s1s project (i.e., project w/only 1 sprite and 1 script).

Green flag: Start.
Space key: Rotate block.
Left/Right arrow keys: Move block horizontally.
Down arrow key: Move block vertically (slowly).",39526,https://cdn2.scratch.mit.edu/get_image/project/237310116_480x360.png,2018-07-25T00:54:04.000Z,2018-07-25T10:54:23.000Z,2018-07-25T10:45:44.000Z,25,7,0,0,0,1338834,1338834
237349574,1s1s Maze,"OK, as I shared in 1s1s splat (https://scratch.mit.edu/projects/237310116/), I had a big vision for my CYOGUP (Choose Your Own Getting Unstuck Prompt), but it was a flaming disaster. I didn't really understand the 1s1s mechanism and I remixed a project that I found confusing.

BUT I woke up this morning with some idea of how 1s1s works! (It's basically one big control loop that does everything. Revelation!) So, I decided to take one of my very classic projects (which is in the Creative Computing Curriculum Guide, it was one of the first game projects I tried to help people learn) and make it 1s1s! This project is that attempt!!!

Compare the code from the original (from 2009!): https://scratch.mit.edu/projects/612964/#editor
with this project's code!

Now I don't think I'm ready for a 1s1s situation that is as complicated or as gorgeous as this Super Mario Brothers 1s1s (https://scratch.mit.edu/projects/2176968/#editor), but I feel like I've made a bit of conceptual progress!!! EVERYTHING IS ITERATIVE!!! YAYYYYY!
","Press green flag to initialize, then use the arrow key to navigate through the maze.

A second attempt at my Day 21 Getting Unstuck prompt...
1s1s: Create a 1s1s project (i.e., project w/only 1 sprite and 1 script).",39526,https://cdn2.scratch.mit.edu/get_image/project/237349574_480x360.png,2018-07-25T10:20:39.000Z,2018-07-25T11:00:47.000Z,2018-07-25T10:45:49.000Z,31,10,1,0,0,,
237352303,Unstuck Day 21,"I just loved these getting Unstuck projects.  My biggest frustration was trying to figure out if my errors were from glitches or from bugs in my program.  This game works fine most times, but every once and awhile it does not.  Is this something I am doing wrong or just my horrible internet speed?","I wanted to take a go at creating my own block and defining it, so for Day 21 I made a simple game and created a ""jump"" block.  Simply press the green flag and then use the up arrow to jump over the car.",24826697,https://cdn2.scratch.mit.edu/get_image/project/237352303_480x360.png,2018-07-25T11:15:45.000Z,2018-07-25T11:38:34.000Z,2018-07-25T11:38:34.000Z,13,4,0,0,0,,
237350977,Unstuck Day 21: Use Broadcast and Wait,"For the Getting Unstuck challenge Day 21 I set a challenge to use the Broadcast and Wait block because my students often accidentally use it instead of plain Broadcast and I never understood what it does. What is it waiting for? So I set out to understand it so I can recommend to students when it's a useful block.
Turns out to be simple, and very useful! It just waits for the action that is triggered by its broadcast message to finish before it goes on to the next block. If several sprites are responding to its broadcast with different durations it will wait until the last one is done. Here the different partyers are saying thank you for different amounts of time.
Audio source: http://www.daveross.com/audio/wah_wah_SFX.mp3",Click green flag for a special message!,214174,https://cdn2.scratch.mit.edu/get_image/project/237350977_480x360.png,2018-07-25T10:48:08.000Z,2018-07-25T11:54:36.000Z,2018-07-25T11:00:51.000Z,15,3,1,0,0,,
237352877,Getting Unstuck: Day 21,Andrés Gil Ruiz.,"My own Getting Unstuck: 

Create a project using ""More Blocks"".

Very useful for big projects...

In this example, you can make walk the girl with arrow keys (even up and down).",27636310,https://cdn2.scratch.mit.edu/get_image/project/237352877_480x360.png,2018-07-25T11:27:12.000Z,2018-07-25T11:59:25.000Z,2018-07-25T11:56:44.000Z,11,1,0,0,0,,
222942081,Getting Unstuck Day 21,"I wanted to use the video button, but instead of the user manipulating sprites through video, the video transparency creates an effect.

Ocean sounds: http://soundbible.com/1935-Ocean-Waves.html License: Attribution 3.0 Recorded by Mike Koenig ","Click the green flag and allow mic & camera if you haven't yet.

Prompt: explore the video sensing blocks.",14632339,https://cdn2.scratch.mit.edu/get_image/project/222942081_480x360.png,2018-05-14T19:51:45.000Z,2018-07-25T12:09:18.000Z,2018-07-25T12:08:16.000Z,10,2,0,0,0,,
237355053,#021 Getting Unstuck Maze Create your own-2,,"Project 21 - Create you own

Create a maze that has the sprite get to a prize.",20126730,https://cdn2.scratch.mit.edu/get_image/project/237355053_480x360.png,2018-07-25T12:10:49.000Z,2018-07-25T12:16:33.000Z,2018-07-25T12:11:07.000Z,9,5,0,0,0,,
