id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236272241,Colorful sine waves,"Even though I have limited time to work on these, I've been trying to challenge myself to explore aspects of Scratch I haven't used before. Although I've known that you can use RGB colors in Scratch, I've never actually tried, and a long long time ago, I used to be really into geometry. So, this is a simple project, but it forced me to learn a little more about how to implement sine functions in Scratch, explore RGB color range, and also use the sensing color block! Looks simple, but I learned a lot. :)","Press the green flag to start, the stop button to clear, and move the sliders around to experiment with RGB colors.",2745846,https://cdn2.scratch.mit.edu/get_image/project/236272241_480x360.png,2018-07-12T23:23:50.000Z,2018-07-13T10:04:04.000Z,2018-07-13T10:00:21.000Z,40,17,0,0,0,,
236177857,Xylophone Music,"I *really* wanted to make a Pac Man style game for today's challenge. After working on it for too long, getting super frustrated, and making dinner, I came back with a totally different idea. I wanted to see if I could do a xylophone game where the music was controlled by colors, as opposed to each xylophone key being a separate sprite. I'll keep working on my Pac Man project and share it another day :)","Click the mallet to play music. Press ""h"" to add harmony to your song!

Press space to put the mallet(s) away.",19163721,https://cdn2.scratch.mit.edu/get_image/project/236177857_480x360.png,2018-07-12T01:26:15.000Z,2018-07-12T23:31:57.000Z,2018-07-12T02:20:59.000Z,34,16,3,0,0,,
236179878,"Color Reader! (Getting Unstuck, Day 9)","When I first started the project, it was a bit of a disaster. I was using the original, full-color Starry Night and it was wayyyy too many colors to try to detect. I was feeling a bit demoralized and thought about abandoning the project entirely. And then I thought, ""If I can't make the code easier (detecting these millions and millions of colors), could I make something _else_ easier?"" And that's when I had the insight to make the image ""easier"" by reducing the number of unique colors in the image. (I found Van Gogh's Starry Night on Google's Art and Culture, took a screen capture of it, then reduced the number of colors in Photoshop.) Of course, it doesn't look as beautiful or as vivid as the original—but I think you can still tell that it's Starry Night. I'm excited about this prototype. :)","My friend Dock is color blind. He occasionally appears in my office and asks what colors he's wearing (and if they make sense together). For today's Getting Unstuck challenge of color sensing, I was wondering how he experiences art.

Press the green flag, then move your mouse over the stage.",39526,https://cdn2.scratch.mit.edu/get_image/project/236179878_480x360.png,2018-07-12T01:59:40.000Z,2018-07-13T10:35:46.000Z,2018-07-13T10:26:50.000Z,56,23,3,0,0,,
236290500,Drops,"This project was created for Day 9 of Getting Unstuck. Today's goal was to create a project that makes use of color sensing blocks. I wanted to create the feeling of objects falling alternately through air and fluid. Of course, there had to be some accompanying sound. 

If I were going to spend more time on this project, I would explore different instrument samples and more interesting chord progressions.

Vibraphone samples courtesy of University of Iowa Electronic Music Studios (http://theremin.music.uiowa.edu/index.html)
",Press the green flag and enjoy!,56239,https://cdn2.scratch.mit.edu/get_image/project/236290500_480x360.png,2018-07-13T05:39:58.000Z,2018-07-13T15:05:48.000Z,2018-07-13T10:30:22.000Z,47,19,11,0,0,,
236233594,Helicopter Doodler,"This project is inspired by a recent read -- 'The Boy Who Would be a Helicopter: The Uses of Storytelling in the Classroom' by Vivian Paley  

Doodle a scene from a story you've been dreaming, a frustration you've been feeling, something inspired by a project in a Getting Unstuck Studio -- whatever you'd like! 

Then, clear it away! 
(or take a screen shot and share it with a friend!)


I'm excited to create a program for creating! I'd like to play around with the keys/inputs. Perhaps on-screen buttons to press would be simpler. I'm also torn about including an ""erasing' function. Thoughts?","After pressing the green flag, bring the helicopter to a color on top and click the mouse to pick it up! 

Press p when you're ready to doodle
Press SPACE if you'd like to pause
Go to bottom left to change the size and shade of pen
                           (there are so many color possibilities!)
Press c to clear the canvas",25705937,https://cdn2.scratch.mit.edu/get_image/project/236233594_480x360.png,2018-07-12T15:10:41.000Z,2018-07-13T11:15:55.000Z,2018-07-13T11:15:55.000Z,28,9,2,0,0,,
236108618,maze game day 9,Thanks to @nerve_centre in helping my class come up with this idea.,Use the arrow keys to move around the maze.,11349852,https://cdn2.scratch.mit.edu/get_image/project/236108618_480x360.png,2018-07-11T11:52:04.000Z,2018-07-13T11:03:54.000Z,2018-07-13T11:02:15.000Z,12,7,2,0,0,,
234645731,Unstuck Day 8 maze,Use left-right-up-down keys to move around and touch the blue block at the left corner to go to the next level.,Simple maze game with 3 levels. Can make it harder by introducing moving (cloned) enemies that will take energy (must have energy variable). The options are endless.,33890948,https://cdn2.scratch.mit.edu/get_image/project/234645731_480x360.png,2018-06-30T09:55:36.000Z,2018-07-19T08:54:25.000Z,2018-07-13T11:05:20.000Z,10,3,0,0,0,,
125970445,Cheese Catcher Getting Unstuck Day 9,,"Quick! 

You have 30 seconds to find all the cheese! They will only show up if your white trail passes over them. Can you get all ten of them? 

Use your arrow keys to move around the screen.",4610900,https://cdn2.scratch.mit.edu/get_image/project/125970445_480x360.png,2016-10-17T08:24:27.000Z,2018-07-25T12:13:22.000Z,2016-10-17T22:36:21.000Z,22,4,0,0,0,,
236310264,Day 9 - Touching Colour,,Some doubts between Pink and Red!!!,24154277,https://cdn2.scratch.mit.edu/get_image/project/236310264_480x360.png,2018-07-13T11:13:52.000Z,2018-07-13T11:26:59.000Z,2018-07-13T11:26:44.000Z,26,7,1,0,0,,
236310586,Getting Unstuck: Day 9,"Simple bouncing ball, could be adapted to a pong clone",,24912473,https://cdn2.scratch.mit.edu/get_image/project/236310586_480x360.png,2018-07-13T11:19:47.000Z,2018-07-16T16:36:59.000Z,2018-07-13T11:34:48.000Z,12,4,0,0,0,,
