id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236881381,Deep Thought,"This week has been a little short on time, so I haven't been able to spend as much time on the project as I want to, but it does force me to  think about time as a design constraint, particularly for implementing these activities in classrooms. I got the MVP (minimum viable project) working, and then I thought...what else do I have time for? In <30 minutes, there's definitely not enough time for looking for/making sprites, so I stuck with what was in the sprite library. And, it's a reminder that the sprite library is so rich! And I still have a fully functioning project!

If I had more time, I would make the answers more respondent to the questions, instead of just at random. Any thoughts on how to do that much appreciated!

Music: Zora's Domain (night) - Zelda breath of the wild.
","Press the green flag to start, and follow along! Hitchhiker's inspired.",2745846,https://cdn2.scratch.mit.edu/get_image/project/236881381_480x360.png,2018-07-19T19:54:56.000Z,2018-07-20T09:53:54.000Z,2018-07-20T09:53:54.000Z,45,9,1,0,0,,
236878449,Magic Marble Therapy,I was scared of this project because I didnt' know how to do it! But then I realized how the list function works and I used that!! It was exciting. ,Share a challenge you're having with the magic marble! It will ask you some questions about your situation. ,24267830,https://cdn2.scratch.mit.edu/get_image/project/236878449_480x360.png,2018-07-19T19:11:11.000Z,2018-07-21T16:56:41.000Z,2018-07-19T20:30:35.000Z,30,11,2,0,0,,
236893557,Answer,"This project was created for Day 16 of Getting Unstuck. I was really vexed by today's challenge -- so many possible ways to explore the idea of answering someone's question! In the end, I channeled advice from @karenb on Day 13 to ""try to reconnect with your loves and see where they take you.""

Sounds are from freesound.org; graphics are from pixabay.com. 
","Press the green flag to have your question answered.

(Best enjoyed in full-screen mode.)",56239,https://cdn2.scratch.mit.edu/get_image/project/236893557_480x360.png,2018-07-19T23:31:03.000Z,2018-07-27T16:08:15.000Z,2018-07-20T10:36:04.000Z,56,18,8,0,0,,
236853476,5-Question Scratch Cat Jeopardy,"(For Day 16 of Getting Unstuck)
Today's invitation to make was: ""Create a program that answers the user's questions."" My first thought was to create a Magic 8 ball, but then I tried to think of other situations where the user (or the player) is stating a question. I was reminded of someone from our apartment building who watches Jeopardy in one of the building's common areas every evening and used that as my inspiration. I took the questions from Jeopardy's online practice test sets (Teen edition).
Were I to invest more time in this project, I would...
* make it a big more flexible for answers that are ""close enough""
* make it more Jeopardy-like, with identified categories and varying prize amounts",Press the green flag.,39526,https://cdn2.scratch.mit.edu/get_image/project/236853476_480x360.png,2018-07-19T14:36:56.000Z,2018-07-20T10:36:43.000Z,2018-07-20T10:36:43.000Z,34,9,4,0,0,,
236852048,Getting Unstuck Day 16: Foodie dice!,"I was stuck on this challenge. The only thing I could think of that directly answered the prompt was some sort of magic 8 ball... which is cool, but not what I wanted to make! Eventually, with the help of @paulinah, I remembered a great gift I received for Christmas—foodie dice! They're meant to help you decide what to eat. So, I decided to turn this into my project :)

It's not exactly answering a question the user *poses*, but I think it's definitely a question lots of people have!

I'd like to come back to this later and add in more options, store the options in a list, and then only show the options available for those conditions.

Wood image from Wikimedia Commons.
Foodie dice found here! https://www.foodiedice.com/",This project answers age-old question... what should I make for dinner tonight?,19163721,https://cdn2.scratch.mit.edu/get_image/project/236852048_480x360.png,2018-07-19T14:20:40.000Z,2018-07-20T17:23:20.000Z,2018-07-20T02:36:12.000Z,29,14,5,0,0,,
236925961,Tell Me More,"I got most stuck conceptualizing this project. I had a difficult time thinking about how to frame questions and answers in this context. Initially I wanted to try to really have the answers ""make sense"", that is, for the project to listen well and respond accordingly. Listening is HARD, and teaching a computer how to listen well seemed too large a hurdle any of the attempts I made at it. 

So, I wondered how I might highlight that dilemma in the answers. I thought some more about listening, to each other and ourselves, and wondered how I might make a list of responses to think with. I ended up searching to see if I could find an interview by teacher + teacher educator Eleanor Duckworth. I thought I'd take the ""answers"" from there. (I didn't have a particular interview in mind, just that I'd like to to find one.)

I found 'On Thinking about Teaching: A Conversation with Eleanor Duckworth', and pulled out some of her responses and this project unfolded (:
http://www.ascd.org/ascd/pdf/journals/ed_lead/el_199103_meek.pdf

loop that I used:
https://freesound.org/people/arseniiv/sounds/159422/

loops that I thought I might use:
https://freesound.org/people/zagi2/sounds/351433/
https://freesound.org/people/suonho/sounds/57870/
",Press the green flag to start to interact with Truffle (:,25705937,https://cdn2.scratch.mit.edu/get_image/project/236925961_480x360.png,2018-07-20T09:13:29.000Z,2018-07-20T14:06:17.000Z,2018-07-20T10:50:37.000Z,37,9,1,0,0,,
236932308,chiedi_ascolta copy,,"just to make a question and get the answer!
",443100,https://cdn2.scratch.mit.edu/get_image/project/236932308_480x360.png,2018-07-20T11:14:13.000Z,2018-07-20T14:10:15.000Z,2018-07-20T11:41:44.000Z,25,2,0,0,0,,
236933056,Day16 - Magic ball,,Click on the black ball to get an answer to your question,34225248,https://cdn2.scratch.mit.edu/get_image/project/236933056_480x360.png,2018-07-20T11:28:19.000Z,2018-07-20T11:50:57.000Z,2018-07-20T11:50:23.000Z,24,4,0,0,0,,
236932931,Getting Unstuck Day 16,"Thanks @jsh for always creating beautiful projects that are surprising and fun.

Writing scrolling text is something I have always wanted to try, so I spent a little time exploring jsh's project today, and came up with this (similar) idea. Thanks for sharing!",Hello! I want to ask you about getting unstuck!,4610900,https://cdn2.scratch.mit.edu/get_image/project/236932931_480x360.png,2018-07-20T11:25:43.000Z,2018-07-20T11:53:22.000Z,2018-07-20T11:52:01.000Z,12,5,0,0,0,,
236932571,Getting Unstuck Day 16 - The ChatDuck5000,"This project uses the stringToWords block by @jsh from his Visual Editor of a few days ago: https://scratch.mit.edu/projects/236732850/ Thanks! 
HINT - you don't have to remix to reuse - the backpack will carry items between projects if you're working online (look at the bottom of the editor). Remember to credit those who help you. 

The duck splits the words of the question and uses the first word - probably the question word. It looks in a list Q for this word and if it's there it uses a corresponding reply. With more time I would extend the code to check the whole sentence to allow it to scan for trigger words like Orange or Quack and create a response. 

You can see the lists used Q and A - dive in and remix to add some more replies. The trigger word (if first word in the question) will result in the reply. The last entry in A is the response if no match is found and should always be the last item. ","Getting Unstuck Day 16

Click the green flag. Ask your questions of the great duck, o mortal.",2314547,https://cdn2.scratch.mit.edu/get_image/project/236932571_480x360.png,2018-07-20T11:19:07.000Z,2018-07-20T14:27:06.000Z,2018-07-20T11:55:03.000Z,21,5,0,0,0,,
