id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
235755466,Polyrhythm Generator,"@scmb1 was a big help here in debugging this project! I was a little slow on figuring out the math (converting bpm --> beats --> seconds) to sync everything up, and also for inexplicable reasons, tying everything to a single broadcast works better than tying it all to program initiation.

If I have 2 more days, I would probably add more color to the background, and perhaps a third instrument!","Press the green flag to start! Gobo will ask you to pick two numbers to create a polyrhythm (where two different rhythms happen simultaneously). I like 2/3 and 7/11, but 3/4 and 4/5 are also fun too!",2745846,https://cdn2.scratch.mit.edu/get_image/project/235755466_480x360.png,2018-07-07T10:24:27.000Z,2018-07-07T10:30:28.000Z,2018-07-07T10:25:34.000Z,30,7,1,0,0,,
235704592,Piano Lessons,"As I began individually calling on each note, I knew there must be a way to set them to play one after another, though I wasn't sure how. I decided to ask a friend, @asparklekat, who showed me the variable blocks! I also used broadcast for the first time with this project -- both exciting discoveries!

If I were going to continue working on this project, I'd like to invite the audience to play their own song with the piano after hearing the sprite's song! Also maybe I should name the characters I created for day 1 of Getting Unstuck, especially if I'm going to continue to use them (: ","After pressing the green flag, start by pressing the space key!",25705937,https://cdn2.scratch.mit.edu/get_image/project/235704592_480x360.png,2018-07-06T17:31:50.000Z,2018-07-09T10:01:39.000Z,2018-07-07T10:35:46.000Z,31,3,1,0,0,,
235755867,Dance with the chords,If I had more time I'd actually implement a I-IV-V7-I or perhaps a I-V-vi-IV - maybe later!,"I wanted to think more about chords, so I made this to help me think!

+ Press space to start the notes.
+ Press up arrow key to start the drum.
+ Press the right key to freeze the action!",2745846,https://cdn2.scratch.mit.edu/get_image/project/235755867_480x360.png,2018-07-07T10:33:17.000Z,2018-07-07T11:26:15.000Z,2018-07-07T10:43:44.000Z,23,3,1,0,0,,
226772044,piano,"It gave me a chance to thoroughly explore the notes block range, but it sounds so ominous! With more time I'd probably change the background at certain ranges and perhaps make Gobo dance.",This one's pretty simple - just press the green flag and the notes will play from the very bottom of the range to the very top!,2745846,https://cdn2.scratch.mit.edu/get_image/project/226772044_480x360.png,2018-05-31T18:44:30.000Z,2018-07-07T10:45:05.000Z,2018-05-31T18:58:23.000Z,28,2,1,0,0,,
235756200,Bottles! remix,"When I first saw @threeships' original Bottles! project created for a class we were taking together, I was blown away -- literally! I was mesmerized by her process and wanted to create a musical project, too! I'm so glad to be remixing the project now!

If I had some more time, I would draw some more instruments and record some weird sounds to put in there, too!","After clicking the green flag...
The wind is blowing magical powers into the bottles, allowing them to play many instruments! Click the bottles to play! (and click the green flag to reset if you'd like)",25705937,https://cdn2.scratch.mit.edu/get_image/project/235756200_480x360.png,2018-07-07T10:40:37.000Z,2018-07-07T11:04:01.000Z,2018-07-07T10:51:56.000Z,46,6,3,0,0,174648368,174648368
235701137,Twinkle,"I started with the suggested prompt from today's challenge (i.e., ""you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note"") and used that as the soundtrack to nightfall. I then transitioned to using the ""play note"" blocks to play ""Twinkle, Twinkle"". This was a chance for me to use cloning (which I had aspired to use with my Day 2 project, but didn't make work).

I really like the twinkling effect in my project and the choice of pizzicato for the music. (Thanks to @jsh for introducing me to that instrument choice.) There are currently a couple of star/melody line synchronization issues that I'd like to smooth out!",Press the green flag.,39526,https://cdn2.scratch.mit.edu/get_image/project/235701137_480x360.png,2018-07-06T16:44:26.000Z,2018-07-24T11:27:04.000Z,2018-07-07T10:53:56.000Z,40,14,3,0,0,,
235757981,Getting Unstuck Day 3,"I had such fun with this!  I haven't quite got the rhythm right, but I'll play some more.

I think my next step would also be to add more instruments, maybe a drum.

I can see how children would love to have a go at this.
",Click to start the tune,3297086,https://cdn2.scratch.mit.edu/get_image/project/235757981_480x360.png,2018-07-07T11:22:32.000Z,2018-07-07T11:43:02.000Z,2018-07-07T11:43:03.000Z,20,8,1,0,0,,
235757913,the arrival of Dionysos,Looked up ancient Greek scales - minor Lydian as first then major Phrygian to herald the arrival of Dionysos! The pipes are the aulos. The sound effect when Dionysos arrives  on stage is from NASA - lightning on Jupiter.,,33472226,https://cdn2.scratch.mit.edu/get_image/project/235757913_480x360.png,2018-07-07T11:21:09.000Z,2018-07-07T13:48:36.000Z,2018-07-07T11:43:09.000Z,27,9,2,0,0,,
235757173,Getting Unstuck Day 3 ,,"Use your arrow keys to move around the screen, and notice what happens to the music as you move. Press space for an alien surprise.
Can make any well known tunes by moving around the screen?",4610900,https://cdn2.scratch.mit.edu/get_image/project/235757173_480x360.png,2018-07-07T11:03:19.000Z,2018-07-07T11:47:28.000Z,2018-07-07T11:46:01.000Z,19,8,1,0,0,,
235759003,Getting Unstuck Challenge 3,"What did you like most about your project? 
My students love to add GIFs to their projects so I thought I would follow their lead. This GIF is from 
gifsofthe80s.tumblr.com/post/75283130989/robert-palmer-looking-for-clues-1980
What would you do with it next, if you had more time?
If I had more time, I would try to figure out what notes he was stepping on and match those.",Press the green flag to get started.,21000359,https://cdn2.scratch.mit.edu/get_image/project/235759003_480x360.png,2018-07-07T11:48:14.000Z,2018-07-07T12:47:14.000Z,2018-07-07T12:36:53.000Z,21,9,2,0,0,,
235760857,Getting Unstuck: Day 3,"I remixed this project from a version created to use with the MaKey MaKey kit. 

I am not musically inclined, but I am a good keyboarder so this project makes me feel a bit like a musician ;-). 

This might also be an interactive project on a whiteboard or touchscreen. ","Click the green flag to get started.

Click on the keys (rectangles) in the project or use keyboard keys to play Mary Had A Little Lamb.

Press the space bar for a special treat from a fan.

",17807175,https://cdn2.scratch.mit.edu/get_image/project/235760857_480x360.png,2018-07-07T12:32:36.000Z,2018-07-07T13:04:28.000Z,2018-07-07T13:03:05.000Z,14,6,2,0,0,,
235759475,Unstuck Day 3,Different instruments at different speeds.,"Click the flag. The butterfly will bump his head a lot , until he sees them flying.",33890948,https://cdn2.scratch.mit.edu/get_image/project/235759475_480x360.png,2018-07-07T12:00:01.000Z,2018-07-07T13:13:44.000Z,2018-07-07T13:10:49.000Z,12,3,1,0,0,,
164194405,day3 ,,"pressthe flag to start
press  the girle  then  clapping
press number 1 the girl is dancing 
press number 2  chahge colors  of her dress
press number 3 the girle disappears
press number the girle appears
press number 5 it plays music
press number 6 it plays drams
press number 1 and number 5 the girle is dansing withe the music",23593293,https://cdn2.scratch.mit.edu/get_image/project/164194405_480x360.png,2017-06-01T15:26:46.000Z,2018-07-07T13:23:08.000Z,2017-06-01T15:41:54.000Z,24,4,2,0,0,,
235761051,Getting Unstuck day 3,"I enjoyed tinkering with notes and colors. It took a while to get the right amount of color change for each note. At first the color didn't change enough to be noticable, then it got to be too much. The colors still don't match the notes to my satisfacton, so that is what I will keep working on.",Mouse over the fruits to play the notes indicated. The apples are naturals and the bananas are the sharps/flats. Use the slider to change instruments.,17767933,https://cdn2.scratch.mit.edu/get_image/project/235761051_480x360.png,2018-07-07T12:37:10.000Z,2018-07-07T13:31:43.000Z,2018-07-07T13:23:49.000Z,15,5,1,0,0,,
235760065,NOTE E STELLE,"Altra sbirciatina ai progetti già caricati.
Catturo solo le istruzioni più semplici, poi provo a vedere se funzionano.
Ci sono dei progetti bellissimi. Ma quanto siete bravi!!!
",Clicca sulla bandierina verde: le note iniziali della Ninna Nanna di Brams ; se continui a cliccare sullo sfondo  appariranno delle stelline.,13746945,https://cdn2.scratch.mit.edu/get_image/project/235760065_480x360.png,2018-07-07T12:13:46.000Z,2018-07-07T13:30:21.000Z,2018-07-07T13:19:58.000Z,11,4,1,0,0,,
235757864,GettingUnstuck_#3,"This is for Getting Unstuck Day3. I'm wondering what happens while the rain dropping on the piano. Therefore, I did this experiment. Hopefully it will be the happy and colorful melody on the raining day ;-)",Click the Green Flag and listen to the melody of the rain ♪♪,31325002,https://cdn2.scratch.mit.edu/get_image/project/235757864_480x360.png,2018-07-07T11:19:58.000Z,2018-07-13T08:05:07.000Z,2018-07-07T12:59:30.000Z,18,9,3,0,0,,
235762442,Day-3,,Click on the green flag to start,34225248,https://cdn2.scratch.mit.edu/get_image/project/235762442_480x360.png,2018-07-07T13:10:51.000Z,2018-07-07T13:36:13.000Z,2018-07-07T13:35:44.000Z,10,2,1,0,0,,
235762150,Getting Unstuck: Day 3,,Just click the green flag!,34197892,https://cdn2.scratch.mit.edu/get_image/project/235762150_480x360.png,2018-07-07T13:04:17.000Z,2018-07-07T13:33:52.000Z,2018-07-07T13:33:28.000Z,11,2,1,0,0,,
235760468,Day-3,,"Getting Unstuck - Day 3
Just sound notes",139209,https://cdn2.scratch.mit.edu/get_image/project/235760468_480x360.png,2018-07-07T12:23:18.000Z,2018-07-07T13:46:04.000Z,2018-07-07T13:43:51.000Z,9,3,1,0,0,,
235763876,unstuck day 3,"I like create the instrument from the loops. I have tried one by one loop to make a good instrument. Scratch teach how to training the music sense with this way. Absolutely this is important to teach it to students.

If i had more times, i'll make complete song with it... ^_^",,34216021,https://cdn2.scratch.mit.edu/get_image/project/235763876_480x360.png,2018-07-07T13:41:12.000Z,2018-07-07T13:54:32.000Z,2018-07-07T13:44:52.000Z,13,6,1,0,0,,
235760549,Charging Musical Elephants,"Elephants on a piano?
","Create
Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing? 

Click on the background or piano for elephants.",399245,https://cdn2.scratch.mit.edu/get_image/project/235760549_480x360.png,2018-07-07T12:25:04.000Z,2018-07-07T22:53:44.000Z,2018-07-07T13:57:23.000Z,21,6,1,0,0,,
235763057,day 3,"if any one have some notes, be kind and tell me.","press green flag to start the project, and then listen to the Instructions.",34188789,https://cdn2.scratch.mit.edu/get_image/project/235763057_480x360.png,2018-07-07T13:23:19.000Z,2018-07-08T19:15:20.000Z,2018-07-07T13:57:55.000Z,33,3,2,0,0,,
235764671,Getting Unstuck: Day 3,,Click wisard. Make magic carpet fly.,12775966,https://cdn2.scratch.mit.edu/get_image/project/235764671_480x360.png,2018-07-07T13:56:59.000Z,2018-07-07T14:20:41.000Z,2018-07-07T14:16:49.000Z,9,4,1,0,0,,
235761619,Unstuck Day 3: Row Row Row Your Boat,"Really enjoyed this - learning so much in just a few days!
-coded for song
-added text
-coordinated text and music
-made a background and imported it
-made a rower in a boat and imported it
-figured out how ""glide"" worked so rower could move gently down the stream
-would like to learn more about layers so the rower could move over the text, but that's enough for today . . .
Fun challenge - Thanks Scratch Team!!","Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. ",18337230,https://cdn2.scratch.mit.edu/get_image/project/235761619_480x360.png,2018-07-07T12:50:45.000Z,2018-07-07T14:59:04.000Z,2018-07-07T14:22:57.000Z,21,9,2,0,0,,
235765316,day 3 the dance,"Big question!
I noticed that the notes went up in 2s. I created a variable note and set it at 60 and tried to play note +2 the way you would animate movement by incrementing the x or y value but I couldn't put that operator in the sound block! Than I used the next note with an operator and that worked better.

I wonder about the difference between change the tempo and rest...

If I had more time, I would make the dancer dance more in between the music... not sure how.. 

Doing these exercises each day is creating greater empathy in me for when my students want to spend more time on projects!",Just click the green flag for the performance.,124064,https://cdn2.scratch.mit.edu/get_image/project/235765316_480x360.png,2018-07-07T14:09:15.000Z,2018-07-07T14:38:32.000Z,2018-07-07T14:15:06.000Z,13,3,1,0,0,,
235764785,Getting Unstuck: Day 3,,"Click on the instrument to hear the music, in order to change an instrument press on the blue button and choose another instrument or just click again on another instrument.",24340467,https://cdn2.scratch.mit.edu/get_image/project/235764785_480x360.png,2018-07-07T13:59:11.000Z,2018-07-07T14:45:18.000Z,2018-07-07T14:39:30.000Z,9,3,1,0,0,,
235760564,Getting Unstuck 3 - Lost Note,"I am not good with music so I used all sounds in this just using the note block and drum block sounds for effects, except for the crowd cheer and game over (i tried to figure out game over for FAR too long so went with the mp3). 

Most thought the Super Mario music was coming....this was the least I could do to get some Super Mario in there. :)

I like it because I never force myself to use those note blocks. ","Click the flag

Challenge 3 was to use the note blocks. 

Would like to add note blocks for Super Mario first few notes and for Super Mario game over song. ",3158946,https://cdn2.scratch.mit.edu/get_image/project/235760564_480x360.png,2018-07-07T12:25:20.000Z,2018-07-08T03:33:20.000Z,2018-07-07T14:44:38.000Z,26,9,2,0,0,,
235767953,Unstuck Day 03 World Cup 2018 Game Seven Nation Army,"This game was originally made during a summer camp held while World Cup 2014 was being played. I remixed it while watching the 2018 Sweden vs. England quarterfinal match.

To meet the Day 03 Getting Unstuck challenge, I added the stadium chant Seven Nation Army melody to play whenever a goal is scored. The original played the ""triumph"" sound effect.","Score as many points as you can in ten shots! Longer shots and higher goalie difficulty (both randomly selected) = higher points.
The mouse, when pressed, aims the ball.
Up and down arrow keys adjust speed up and down, but be careful - too much speed just might send the ball over the goal.
Left and right arrow keys curve the ball slightly to the left (negative curve) or right (positive curve). It takes a while to get the hang of how much curve you want. I am considering making the curve something you can adjust while the ball is moving towards the goal.
Space bar shoots the ball. 
If you use sliders to adjust speed and curve, aim after making the adjustments.",14632339,https://cdn2.scratch.mit.edu/get_image/project/235767953_480x360.png,2018-07-07T15:03:52.000Z,2018-07-07T15:22:48.000Z,2018-07-07T15:19:07.000Z,12,4,2,0,0,24394597,24394597
235767753,#GettingUnstuck3 - Random piano notes (and colors!),Random notes + colors!,"Press Green flag and follow the instructions.

This project is part of #GettingUnstuck initiative #CreativeComputing, Day 3

""Explore playing a musical instrument with Scratch through the ""play note"" block in the Sound category. For example, you could play piano notes 1 to 120 at 240 bpm, with 0.5 beats per note. What triggers the playing? What happens while the notes are playing?""",1112440,https://cdn2.scratch.mit.edu/get_image/project/235767753_480x360.png,2018-07-07T15:00:13.000Z,2018-07-18T16:12:50.000Z,2018-07-07T15:19:59.000Z,14,4,1,0,0,,
235768459,Getting Unstuck Day 3,I would like to have students use this with our Makey Makey.,"Up Arrow Plays G String
Down Arrow Plays C String
Right Arrow Plays F String
Left Arrow Plays A String",34190765,https://cdn2.scratch.mit.edu/get_image/project/235768459_480x360.png,2018-07-07T15:12:35.000Z,2018-07-07T16:10:24.000Z,2018-07-07T15:19:47.000Z,11,5,2,0,0,,
