id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236345220,Cat Radio,"This project was created for Day 10 of Getting Unstuck. The purpose of today's challenge was to create a project that makes use of time-related blocks. 

If I had more time, I'd work on the script and playlist a bit more. But the time-related part was very fun to build and worked out better than I imagined. 

Spoken words: 
http://shtooka.net
https://en.wiktionary.org
https://www.tolearnenglish.com/free/words/findwords.php

Illustrations:
https://pixabay.com/en/radio-old-fashioned-retro-vintage-1293101/

Music: Lizzie Miles, Me and My Pillow

","Cleaning out the closet one day, you come across an old radio. Does it still work? Find out by clicking the radio to turn it on. ",56239,https://cdn2.scratch.mit.edu/get_image/project/236345220_480x360.png,2018-07-13T18:32:43.000Z,2018-07-23T17:54:17.000Z,2018-07-14T10:25:42.000Z,54,20,11,0,0,,
236347564,The Time Laboratory,"Ugh! I definitely took on more than I anticipated with this project. I thought it would be really cool to know how long I've been alive. But calculating the number of days is SO complicated! So I did a very crude estimate. I marked this as draft because it's kind of a mess. It's hard to share work that I feel so uncertain about—but I think it's good for me. :) #learning

Images from https://commons.wikimedia.org/
Laboratory: https://commons.wikimedia.org/wiki/Laboratory#/media/File:Photographing_Sound_in_1884._A_rare_photograph_taken_at_Volta_Laboratory_by_J._Harris_Rogers,_a_friend_of_Bell_and_Tainter_(Smithsonian_photo_44312-E)_i009.jpg

Scientist:
https://upload.wikimedia.org/wikipedia/commons/f/f7/MARK_TWAIN%281883%29_p213_-_A_SCIENTIST.jpg","The Time Laboratory is run by a nefarious cat named Sparkles, who wants all of your personal data! Sparkles has her assistant, Jeff, working late in the lab to collect data from you.

Press the green flag to meet Jeff and learn how long you've been alive.",39526,https://cdn2.scratch.mit.edu/get_image/project/236347564_480x360.png,2018-07-13T19:05:46.000Z,2018-07-17T00:40:52.000Z,2018-07-14T10:22:34.000Z,38,11,4,0,0,,
236156343,Getting Unstuck Day 10: Digital Clock,"Thanks to @jsh for lots of support on the original project, and for moral support from @asparklekat and @karenb!

I tried to keep this pretty simple! I started by trying to make a digital clock. Then, I decided I wanted to make an analog clock—that's where things got tricky! I used the dots from my last project to make a little circle, and then incorporated the arrow keys. I figured out the angle for each by dividing 360 (degrees in the circle) by the number of seconds/minutes/hours. I had some difficulty with the initial direction the lines were facing, but eventually got it figured out!","Press the green flag to see the current time.
Press a for analog mode.
Press d to go back to digital mode.",19163721,https://cdn2.scratch.mit.edu/get_image/project/236156343_480x360.png,2018-07-11T19:22:29.000Z,2018-07-21T20:59:08.000Z,2018-07-11T19:44:50.000Z,28,8,3,0,0,,
226772513,Digital Clock,"This was actually my first time using the ""current time"" blocks - thank you to @karenb and @jsh for early time-related design challenges.",Press the green flag to find out what time it is! Complete with some fun (but maybe irritating longterm) sound. ,2745846,https://cdn2.scratch.mit.edu/get_image/project/226772513_480x360.png,2018-05-31T18:46:34.000Z,2018-07-14T10:37:08.000Z,2018-05-31T18:57:22.000Z,26,10,0,0,0,,
236354120,Drops remix,"I LOVED @jsh's project so much that I both wanted to understand how it was working and also see how the sounds might shift over time. Remixing was a wonderful way to explore both of those! 

Shoutout to @paulinah and @karenb for helping me Get Unstuck! I had most difficulty getting the new bars and the ball objects to interact (change visually, create sound). My first strategy was to look for these features in the code, which brought me to a list which organized the sound structure. I'd never used lists before, so it was fun to explore to see what I could discover. What I discovered was that it wasn't the list I needed to be tinkering with at all. The buggy color sensing with ghost effects proved to be the culprit. Once that bug was isolated, and I was having difficulty remedying, I
SEARCHED ONLINE, 
TALKED IT OUT, 
and ASKED FRIENDS.
With their help, I was able to create the features I'd imagined for this remix! 

I added a few more bars, of decreasing size, that appear over time. I'm still fooling around with details, but am excited with where this is going (:",Press the green flag and enjoy!,25705937,https://cdn2.scratch.mit.edu/get_image/project/236354120_480x360.png,2018-07-13T20:49:45.000Z,2018-07-14T12:32:35.000Z,2018-07-13T21:51:15.000Z,25,8,2,0,0,236290500,236290500
236390309,Time Lab redux,"When @karenb shared her project on our ScratchEd group chat, I loved the idea and the sounds. It's a fairly straightforward project, and I've done things like this before, but when I looked inside, I was surprised to see that her code looked completely different from what I had been expecting. It's a reminder that there are many different ways to get things done. so I decided that my project for today would be a remix of Karen's, but I would add a few things to make it more organized. Once I reorganized the code, though, I was playing with the project and wondering if I was ""done,"" a concept which I have been thinking about a lot. Was it enough? Did I put enough of ""me"" into this project?

But then an idea struck, and I was excited about how suddenly goofy the project was <-- that's definitely part of my style. ^_^","Press the green flag and follow along with the prompts. If you wait long enough, other Time Lab friends might appear...",2745846,https://cdn2.scratch.mit.edu/get_image/project/236390309_480x360.png,2018-07-14T10:28:06.000Z,2018-07-15T10:13:03.000Z,2018-07-14T10:28:24.000Z,27,8,0,0,0,,
173509179,My better alarm clock ,"This is one of my favorite projects b/c I actually use the alarm clock feature from time to time in real life! (I created it last summer.)
I changed the orientation of the hand sprites so they can be coded while pointing in direction 0. I made adjustments for setting the alarm  by changing military time to standard time. I added code for the hour hand to change its position every minute. I cut the sound file so that it would end closer to exactly 60 seconds.","Click the green arrow to turn on the clock.
Use the sliders to set the alarm clock.
   
 ",24741621,https://cdn2.scratch.mit.edu/get_image/project/173509179_480x360.png,2017-09-07T02:12:07.000Z,2018-07-14T11:16:20.000Z,2017-09-07T14:25:19.000Z,29,11,2,0,0,,
236393237,Unstuck 10 Maze Challenge with time,"Another quick game. So much fun! 

I added a timer to this project. ",Use the arrow keys to navigate through the maze!,25417130,https://cdn2.scratch.mit.edu/get_image/project/236393237_480x360.png,2018-07-14T11:46:01.000Z,2018-07-14T11:46:53.000Z,2018-07-14T11:46:29.000Z,12,1,2,0,0,,
236391675,Just a second...,"I use this game as a sequence exercise for the BBC Microbit. Never written it in Scratch before. Reminds me how annoying it is that Scratch has no easy text on the screen tools, but the Cat does the job just fine! ","This a time game. 

See how good your second counting is.

Just click the green flag and follow the cat's instructions.",7393328,https://cdn2.scratch.mit.edu/get_image/project/236391675_480x360.png,2018-07-14T11:05:21.000Z,2018-07-14T11:54:25.000Z,2018-07-14T11:52:10.000Z,14,3,0,0,0,,
236392994,day10,,"Click on the green flag to start.
You have 6 seconds to multiply the two numbers displayed.",34225248,https://cdn2.scratch.mit.edu/get_image/project/236392994_480x360.png,2018-07-14T11:39:42.000Z,2018-07-18T18:56:11.000Z,2018-07-14T12:19:44.000Z,12,3,2,0,0,,
