id,title,description,instructions,author/id,image,history/created,history/modified,history/shared,stats/views,stats/loves,stats/favorites,stats/comments,stats/remixes,remix/parent,remix/root
236533922,Steven + Amethyst,"Inspired by Steven Universe! I was poking around the sprites library (because of commuting I end up working in the offline editor a lot) and found a purple helicopter, which reminded me of Amethyst as a helicopter. I coded the project while riding the subway, with the purple helicopter and Gobo as sprite stand-ins, and then swapped sprites and added music when I got somewhere with wifi. I had also tried to reuse my newly learned gravity from previous Getting Unstuck days, but those really only worked with button presses, as opposed to ""forever gravity"" blocks. And since Steven only needs to float once...it was fine. ","Press the green flag to watch. Move the mouse onto the helicopter to annoy Amethyst, and leave her alone for some praise.",2745846,https://cdn2.scratch.mit.edu/get_image/project/236533922_480x360.png,2018-07-16T14:17:30.000Z,2018-07-17T09:24:58.000Z,2018-07-17T09:24:58.000Z,35,10,1,0,0,,
236546122,Fussy Cat Simulator,"I was super inspired by @Mittensbrother's ""Easily Spooked"" project from Day 8 (https://scratch.mit.edu/projects/236238057/) and wanted to do something similar with an easily-annoyed-cat theme. :)

I like the discovery aspect of the project. Two things I'm still thinking about:
(1) Do I have bugs? The logic of my program seemed straightforward in theory:
   cat is initially fussy
   if you leave it alone for long enough, it is not fussy
   if it is not fussy, you can pet it
   if you pet it for too long, it gets fussy again
But the implementation seem convoluted. I need a code review. :)
(2) Is it too much discovery? (Will the temptation to peek into the code be really high? :))","Sparkles the Cat, who runs the notorious Time Laboratory, has demanded that her beleaguered assistant, Jeff, pet her. But Sparkles is a bit fussy. Jeff has reached out to you for help. Can you help Jeff figure out how to pet Sparkles the Cat without getting clawed?",39526,https://cdn2.scratch.mit.edu/get_image/project/236546122_480x360.png,2018-07-16T16:12:25.000Z,2018-07-17T11:01:49.000Z,2018-07-17T10:47:58.000Z,38,10,2,0,0,,
236533858,Affection,"This was such a fun project to make! I'm really enjoying continuing to work with the vector editor! 

At first I had the curled-up cat and close-up cat within the same sprite (as many costumes). In order to make use of the ""next costume"" block, I decided to separate them out to separate sprites. 
Working on fixing a bug that causes the two to overlap during some of the transitions.","After pressing the green flag, press the space bar and use the mouse to interact with the cat.",25705937,https://cdn2.scratch.mit.edu/get_image/project/236533858_480x360.png,2018-07-16T14:16:52.000Z,2018-07-22T09:25:41.000Z,2018-07-17T10:52:57.000Z,40,11,2,0,0,,
236587378,Secret,This project was created for Day 13 of Getting Unstuck. I really enjoyed today's challenge to think about what happens when the mouse is moved further or closer from a location. But I definitely had to play with a few different project concepts before I found something that I liked. ,"Press the green flag and try to find the secret spot by moving your mouse around. If you can click the exact spot, the secret will be revealed.  ",56239,https://cdn2.scratch.mit.edu/get_image/project/236587378_480x360.png,2018-07-17T01:13:33.000Z,2018-07-17T10:54:22.000Z,2018-07-17T10:54:22.000Z,36,8,2,0,0,,
236622895,Getting Unstuck Day 13,"Move your mouse around the screen to see what happens.

I wasn't sure if clones would react the way that I wanted to, but it seems to be ok. I'd love to add musical effects too!","I've always been interested in weaving, here's my attempt at a digital loom!",4610900,https://cdn2.scratch.mit.edu/get_image/project/236622895_480x360.png,2018-07-17T10:59:33.000Z,2018-07-17T11:21:13.000Z,2018-07-17T11:20:10.000Z,28,12,1,0,0,,
236623798,day13,,Click on the green flag to start,34225248,https://cdn2.scratch.mit.edu/get_image/project/236623798_480x360.png,2018-07-17T11:12:18.000Z,2018-07-17T11:39:02.000Z,2018-07-17T11:38:42.000Z,18,2,0,0,0,,
236624636,Unstuck Day 13,"I tried to leverage some of the requisites of creativity for this assignment, mainly limitation: I used a simple sprite and little code, and I allowed myself about 10 minutes to make the project while getting ready to go to work. I also lost track of the precise instructions (regarding a mouse getting close to a sprite), and didn't let this concern me too much in what I was making. I just worked with mouse and sprite. To be creative also means I'll return to this with some ideas that occur later in the day or overnight, so I'm marking it as a draft. Everything is a draft.","Green flag, click the mouse on stage and move it around",33815227,https://cdn2.scratch.mit.edu/get_image/project/236624636_480x360.png,2018-07-17T11:26:03.000Z,2018-07-17T22:01:22.000Z,2018-07-17T11:42:34.000Z,17,4,3,0,0,,
236621251,Unstuck Day 13: React to Mouse,"I made this project in response to the prompt for Challenge #13-respond to mouse- of the Getting Unstuck initiative from the ScratchEd Team:
https://gettingunstuck.gse.harvard.edu
I couldn't make the sprite and its clones respond after a few seconds of not touching them because that blocks the interactivity, but i did manage to get them to behave differently depending on whether the wand (lightning) was touching them or they were away from the mouse. I learned that while clones cannot keep their own instance of a variable they do have their own position and can be aware of how far they are from the mouse pointer.","Cook the magic stew! Use your magic wand to make the stew boil but work quickly, if you stop using your wand the ingredients will shrink.

Update: Thanks @jsh for clueing me to the fact that clones can keep their own variables if a varialbe is create ""only for this sprite."" Now each clone is maintaining its own effect amount and waiting its own amount if it is neglected by the mouse before it starts shrinking.",214174,https://cdn2.scratch.mit.edu/get_image/project/236621251_480x360.png,2018-07-17T10:33:00.000Z,2018-07-17T12:58:35.000Z,2018-07-17T11:33:06.000Z,30,9,0,0,0,,
236624580,Getting Unstuck Day 13,I wanted to have the knight appear but can not make this work yet.  I will keep trying.,Click the green flag and try to access the castle with your mouse-pointer.,24826697,https://cdn2.scratch.mit.edu/get_image/project/236624580_480x360.png,2018-07-17T11:25:03.000Z,2018-07-17T12:00:14.000Z,2018-07-17T11:59:19.000Z,10,2,0,0,0,,
236620001,hungry dog,I could not make the dog find the hidden food bowl by position alone- any ideas?,Click on the green flag and do as the dog tells you.,33472226,https://cdn2.scratch.mit.edu/get_image/project/236620001_480x360.png,2018-07-17T10:14:12.000Z,2018-07-17T15:56:07.000Z,2018-07-17T12:02:29.000Z,25,6,0,0,0,,
236627093,Getting Unstuck Day13,,,17809789,https://cdn2.scratch.mit.edu/get_image/project/236627093_480x360.png,2018-07-17T12:04:30.000Z,2018-07-17T12:19:50.000Z,2018-07-17T12:19:50.000Z,13,1,0,0,0,,
236623452,13 GIORNO,,PREMI LA BANDIERINA VERDE,28304428,https://cdn2.scratch.mit.edu/get_image/project/236623452_480x360.png,2018-07-17T11:07:48.000Z,2018-07-17T12:45:05.000Z,2018-07-17T12:32:00.000Z,7,2,0,0,0,,
236623203,Bored Electron,"Getting Unstuck - day 13
by Massimo Marletta

In this project I used the block ""distance from mouse pointer"" to calculate the Coulomb repulsion force between two electrons (which is proportional to the inverse of the distance between them).
The timer is user to sequence the events (i.e. electron waiting, electron bored, etc.)
I had a lot of fun drawing costumes for the electron sprite with my children.
","In this project we have a bored electron: yes, a poor negative charge all alone in the void space.
The mouse pointer is another electron and you can apply Coulomb force to the bored electron simply getting close to him. 
Put a bit of fun in his boring life!
But be attentive to him: if you stay too long without pushing the electron he will complain because your are not paying enough attention to him!",4804940,https://cdn2.scratch.mit.edu/get_image/project/236623203_480x360.png,2018-07-17T11:04:03.000Z,2018-07-17T21:15:47.000Z,2018-07-17T12:31:22.000Z,40,10,0,0,0,,
236627542,Lost Scratch Cat,,,17973263,https://cdn2.scratch.mit.edu/get_image/project/236627542_480x360.png,2018-07-17T12:11:16.000Z,2018-08-06T13:33:57.000Z,2018-07-17T12:46:29.000Z,17,6,1,0,0,,
236628446,"Happy Birthday, Mom!","My inspiration for today's Getting Unstuck challenge is that today my Mom's birthday. 

I remembered a talk Mitch Resnick gave about Scratch inspiring him to share other Scratchers' Mother's Day projects with his Mom for Mother's Day a number of years ago: https://www.youtube.com/watch?v=Ok6LbV6bqaE&t=19s",Use the mouse to bring the cat to the cake.,14632339,https://cdn2.scratch.mit.edu/get_image/project/236628446_480x360.png,2018-07-17T12:22:45.000Z,2018-07-18T00:46:19.000Z,2018-07-17T12:42:41.000Z,8,1,0,0,0,,
236629144,Getting Unstuck Day 13,"I have always loved the Dog 2 sprite in Scratch 2.0. He's so blue and appears curious/confused by the world.

If I had more time I would equip him with a wide range of resting behaviours - I remember liking Crash Bandicoot's resting actions on the PS game so much that sometimes I would leave him standing there just to watch them.

I thought about giving him sounds as he walks or thinks, but they weren't necessary and I removed them. Dog2 is quiet sophistication personified.","Getting Unstuck Day 13

Create a sprite that reacts whenever the mouse pointer gets too close. If you leave the sprite alone for a few seconds, it should react differently.

Run the project - the dog will follow a close-by mouse pointer.",2314547,https://cdn2.scratch.mit.edu/get_image/project/236629144_480x360.png,2018-07-17T12:32:16.000Z,2018-07-17T12:56:49.000Z,2018-07-17T12:52:25.000Z,13,4,1,0,0,,
236632621,Getting Unstuck: Day 13,Shuddering from here: https://scratch.mit.edu/discuss/topic/178565/?page=1#post-1731550,,24912473,https://cdn2.scratch.mit.edu/get_image/project/236632621_480x360.png,2018-07-17T13:10:52.000Z,2018-07-17T13:25:50.000Z,2018-07-17T13:25:50.000Z,9,1,0,0,0,,
236628519,Day 13,,press green flag then Move your mouse on the flower.,34188789,https://cdn2.scratch.mit.edu/get_image/project/236628519_480x360.png,2018-07-17T12:23:53.000Z,2018-07-17T13:27:47.000Z,2018-07-17T13:25:58.000Z,10,6,0,0,0,,
236631575,#013 Getting Unstuck Sprite Reacts Differently,,"Definitely had trouble with this one.  Not even sure if I did it right.  Or, it's just SUPER SIMPLE.",20126730,https://cdn2.scratch.mit.edu/get_image/project/236631575_480x360.png,2018-07-17T13:00:26.000Z,2018-07-17T22:06:45.000Z,2018-07-17T13:27:33.000Z,12,3,0,0,0,,
236629208,Getting unstuck day 13,Thanks to @alirb  ,"Press the green flag. Move the mouse on the lamp.

Press the space bar.

If you are tired, press the ""e"" key",19738986,https://cdn2.scratch.mit.edu/get_image/project/236629208_480x360.png,2018-07-17T12:33:07.000Z,2018-07-17T18:41:15.000Z,2018-07-17T13:29:55.000Z,10,2,0,0,0,,
236569693,Getting Unstuck: Day 13 — Reactive Color,"Reflection

I wanted something that would react to mouse gestures and ended up with lots of dots that cycle through the hue when a mouse gets within a certain distance. The dots continue to cycle for a time even after the mouse is out of range. Eventually, the hue for each dot will cycle back to red.

There's definitely room for improvement here. For example, I would like to spend time working on a process for creating a better random distribution than the default ""go to random"" block.",Move the mouse pointer.,26264460,https://cdn2.scratch.mit.edu/get_image/project/236569693_480x360.png,2018-07-16T20:19:23.000Z,2018-07-17T13:44:34.000Z,2018-07-17T13:34:21.000Z,25,8,5,0,0,,
236626022,Getting Unstucked day13,"I can't stop the dog when it sits (mouse pointer away from sprite)
Non riesco a fermare il cane quando si siede (puntatore del mouse lontano dallo srite)","click on green flag and try to reach the dog.
",25103547,https://cdn2.scratch.mit.edu/get_image/project/236626022_480x360.png,2018-07-17T11:47:13.000Z,2018-07-17T14:21:15.000Z,2018-07-17T13:29:14.000Z,8,1,0,0,0,,
236632516,Getting Unstuck day 13,"Previously I have only used the ""distance to_"" block in maze projects to keep sprites from passing through walls and in games where the point is the controler. I had never really thought of it as a variable for getting different input values. I was inspired by @alirb's mention of theremins a few days ago, and so tried to make something along the lines of a digital theremin.","Click the green flag
move the mouse pointer towards Scratchy
change instuments using the slider",17767933,https://cdn2.scratch.mit.edu/get_image/project/236632516_480x360.png,2018-07-17T13:10:02.000Z,2018-07-17T13:48:10.000Z,2018-07-17T13:48:10.000Z,10,2,1,0,0,,
236623440,Don't Let me Drown!,"This took me a little bit of time to get my head wrapped around, but once I did it wasn't so bad!","Keep your mouse on the scuba diver, or he might sink!",22706156,https://cdn2.scratch.mit.edu/get_image/project/236623440_480x360.png,2018-07-17T11:07:37.000Z,2018-07-17T14:06:10.000Z,2018-07-17T13:45:50.000Z,17,3,0,0,0,,
